Username,Rating,Date,Review,Reply,Reply Date,Usefulness
Vardhareddy Arramreddy,5,23 December 2023,Good,Josh Team,23 December 2023,"('N/A', 'N/A')"
Moon Sa,1,23 December 2023,Bad aap,Josh Team,23 December 2023,"('N/A', 'N/A')"
Praween Aashish,5,23 December 2023,ankittheyido,Josh Team,23 December 2023,"('N/A', 'N/A')"
Suraj Hansda Official,5,23 December 2023,Nito,Josh Team,23 December 2023,"('N/A', 'N/A')"
Kundan kumar Kumawat,1,23 December 2023,Log in problem,Josh Team,23 December 2023,1 person found this review helpful
Kashvi Sharma,5,22 December 2023,Good one app I love it 😁 thank you Josh team 💖,Josh Team,23 December 2023,3 people found this review helpful
Huzefa Vakharia,5,22 December 2023,Great app,Josh Team,23 December 2023,"('N/A', 'N/A')"
Sk Sumon khan,5,22 December 2023,Nice..app,Josh Team,23 December 2023,"('N/A', 'N/A')"
Md hasmat Raja,5,22 December 2023,Super,Josh Team,23 December 2023,"('N/A', 'N/A')"
Parashuram s kumbar PARASHURAM S K,5,22 December 2023,Supar my josh,Josh Team,23 December 2023,"('N/A', 'N/A')"
Priyansu Jangir,4,22 December 2023,Beutiful,Josh Team,23 December 2023,"('N/A', 'N/A')"
Pappu kajrat,5,22 December 2023,Yuse full app 🤷‍♂️🤷‍♂️🤷‍♂️,Josh Team,23 December 2023,"('N/A', 'N/A')"
SAJID,5,22 December 2023,Zaid,Josh Team,23 December 2023,"('N/A', 'N/A')"
Vijay Prakash,5,22 December 2023,Nice 👍,Josh Team,22 December 2023,"('N/A', 'N/A')"
Harshit Verma,5,22 December 2023,Superb 🤙🤙🤙😁😎😎,Josh Team,22 December 2023,"('N/A', 'N/A')"
Badsha Mahaldar,5,22 December 2023,Super,Josh Team,22 December 2023,"('N/A', 'N/A')"
Nitin Kashid,5,22 December 2023,Very good app,Josh Team,22 December 2023,"('N/A', 'N/A')"
Mukshidul Islam,5,22 December 2023,Mukshidul lslam,Josh Team,22 December 2023,"('N/A', 'N/A')"
Yogendra Mistri,5,22 December 2023,Not,Josh Team,22 December 2023,"('N/A', 'N/A')"
Appishetty shankar Royal shetty,5,21 December 2023,Good,Josh Team,22 December 2023,"('N/A', 'N/A')"
Payel Payel,5,21 December 2023,💖💖💖,Josh Team,22 December 2023,"('N/A', 'N/A')"
Sachin Gautam,5,21 December 2023,Fantastic app,Josh Team,22 December 2023,"('N/A', 'N/A')"
Robin Arora,2,21 December 2023,I've been using Josh app for 2 years . I have 26.6k fans . Although I'm uploading Quality comedy Content but now neither getting views nor more fans as if it is freezed or not recommending my video to other users . My ID is @ruhin_arora I'm getting appreciation from other plateform but in the Josh that demotivates now to leave the expectations from Josh app. I'm telling in the form of Monetary benefits. I'm telling to bolster me up to grow more as working hard and editing for quality Content.,Josh Team,22 December 2023,"('N/A', 'N/A')"
Sarthak Saru,1,21 December 2023,Bhu ganda app he ye yakkkkkk 🤮🤮🤮🤢🤢🤢🤮🤢🤮🤢🤮🤮,Josh Team,22 December 2023,"('N/A', 'N/A')"
Nasreen K,5,21 December 2023,Tikto,Josh Team,22 December 2023,"('N/A', 'N/A')"
Priya Jairam Nishad,5,21 December 2023,Nice app,Josh Team,22 December 2023,"('N/A', 'N/A')"
Mohd Shamsher,5,21 December 2023,⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐🌟🌟🌟🌟🌟🌟🌟🌟⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐🌟🌟🌟🌟🌟🌟🌟⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐🌟⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐🌟⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐,Josh Team,21 December 2023,"('N/A', 'N/A')"
Prakash sangvi Sangvi,5,21 December 2023,Aammgg said the ACLUjtjw,Josh Team,21 December 2023,"('N/A', 'N/A')"
Raja Rao,5,21 December 2023,Downloading,Josh Team,21 December 2023,"('N/A', 'N/A')"
Faizan Bhai 07,5,21 December 2023,Nice👍,Josh Team,21 December 2023,"('N/A', 'N/A')"
S Kumar,5,21 December 2023,good,Josh Team,21 December 2023,"('N/A', 'N/A')"
Badal Kushwaha,5,21 December 2023,Thankyou 💞 thankyou so much josh app good app for josh app ❣️❣️❣️,Josh Team,21 December 2023,"('N/A', 'N/A')"
Kajal Bh,5,21 December 2023,Kajal kumari,Josh Team,21 December 2023,"('N/A', 'N/A')"
Yesh Singh,2,21 December 2023,Chat bi hota chahiye...asapass logo ko bi dekhana kon kon Josh pa hai,Josh Team,21 December 2023,"('N/A', 'N/A')"
Sohrab Alam,3,21 December 2023,Nice,Josh Team,21 December 2023,"('N/A', 'N/A')"
Nabin Budha,5,20 December 2023,V good,Josh Team,21 December 2023,"('N/A', 'N/A')"
sathi pal,4,20 December 2023,Bad app I will delete this app I am not getting any earning opportunity with this app and my followers are not increasing for long time,Josh Team,21 December 2023,46 people found this review helpful
Saddam Hussain,5,20 December 2023,Very nice,Josh Team,21 December 2023,"('N/A', 'N/A')"
Golu Kumar,5,20 December 2023,Good,Josh Team,21 December 2023,"('N/A', 'N/A')"
Kp Pk,4,20 December 2023,Hdihc,Josh Team,21 December 2023,"('N/A', 'N/A')"
SITA SEHGAL,5,20 December 2023,Nice App. Thanks.,Josh Team,21 December 2023,"('N/A', 'N/A')"
Khabari Bihar,5,20 December 2023,Nice 👍👍 app,Josh Team,21 December 2023,"('N/A', 'N/A')"
Dharni,3,20 December 2023,"It is a good app to post ur videos but some videos are not gooodd to watch, although I am using this app since 2 years agooo I have 7.1k followers and 135k likes",Josh Team,20 December 2023,23 people found this review helpful
Shah Sikandar,5,20 December 2023,Josh 5 start,Josh Team,20 December 2023,"('N/A', 'N/A')"
Jai Singh,5,20 December 2023,Josh hai to Josh hai Jhakkas application hai Bhai log,Josh Team,20 December 2023,"('N/A', 'N/A')"
Sumit Singh12,1,20 December 2023,Ñícé,Josh Team,20 December 2023,"('N/A', 'N/A')"
Suraj Keora,5,20 December 2023,Suraj Singh,Josh Team,20 December 2023,"('N/A', 'N/A')"
Chandrakant Rajage,5,20 December 2023,Sach mein bhai bhout aacha hain Id @chandrakantrajage,Josh Team,20 December 2023,"('N/A', 'N/A')"
Hari om Shrivastava,5,19 December 2023,Good,Josh Team,20 December 2023,"('N/A', 'N/A')"
Ramsha Naaj,5,19 December 2023,nice app,Josh Team,20 December 2023,"('N/A', 'N/A')"
Sad boy Official,5,19 December 2023,Biutyfull app,Josh Team,20 December 2023,"('N/A', 'N/A')"
Santosh Marale,5,19 December 2023,Good,Josh Team,19 December 2023,"('N/A', 'N/A')"
Sairam Vijaya Sairam,5,19 December 2023,Good,Josh Team,19 December 2023,"('N/A', 'N/A')"
Maya Rani,1,19 December 2023,This app is very good 👍👍👍,Josh Team,19 December 2023,"('N/A', 'N/A')"
Lavkush_ Pandit,3,19 December 2023,Best,Josh Team,19 December 2023,"('N/A', 'N/A')"
Monika Bawa,5,19 December 2023,Good,Josh Team,19 December 2023,"('N/A', 'N/A')"
Abhishekh Yadav,5,19 December 2023,Nice 👍👍,Josh Team,19 December 2023,"('N/A', 'N/A')"
Sepan Khan,5,19 December 2023,mere papa tu he,Josh Team,19 December 2023,"('N/A', 'N/A')"
IMAN HUSSAIN,5,19 December 2023,Nice,Josh Team,19 December 2023,"('N/A', 'N/A')"
Team 05 Official,5,19 December 2023,Really I love this app because I am also video creator soo Isme video banane main bohat maza aata...!!,Josh Team,19 December 2023,14 people found this review helpful
Kamli Koharami,5,19 December 2023,Diu,Josh Team,19 December 2023,"('N/A', 'N/A')"
Sachin Kumar,5,19 December 2023,Best aap,Josh Team,19 December 2023,"('N/A', 'N/A')"
Pawan Sah,5,19 December 2023,Best,Josh Team,19 December 2023,"('N/A', 'N/A')"
My self Rd Debnagar,5,18 December 2023,Best social media,Josh Team,19 December 2023,"('N/A', 'N/A')"
Sneha Queen,3,18 December 2023,Nice,Josh Team,19 December 2023,"('N/A', 'N/A')"
kalyani kishor,5,18 December 2023,Nice,Josh Team,19 December 2023,"('N/A', 'N/A')"
Ail Ghazi,5,18 December 2023,Ail.Ghazi,Josh Team,19 December 2023,"('N/A', 'N/A')"
Patel Harsenga,4,18 December 2023,તરઃ,Josh Team,19 December 2023,"('N/A', 'N/A')"
Pabitra Patra,5,18 December 2023,Hjgi,Josh Team,19 December 2023,"('N/A', 'N/A')"
Menka Kumari,5,18 December 2023,Dear Josh tm I have a 250k followers but live option is not showing please give me live option,Josh Team,19 December 2023,"('N/A', 'N/A')"
Dheeraj Rajput,2,18 December 2023,Legend boy dheeraj,Josh Team,19 December 2023,"('N/A', 'N/A')"
Boutique Formal,1,18 December 2023,ParmaLal,Josh Team,19 December 2023,"('N/A', 'N/A')"
Manoj Singh,5,18 December 2023,"Very good ,exallent intertain programme",Josh Team,18 December 2023,3 people found this review helpful
Asfak Dokadiya,5,18 December 2023,👍,Josh Team,18 December 2023,"('N/A', 'N/A')"
Soniya maha Soniya maha,5,18 December 2023,Ok good,Josh Team,18 December 2023,"('N/A', 'N/A')"
Amir Subedi,5,18 December 2023,Verry good.and getting a lot enjoy .......................................................... ...............................................................................................................................................................................................................................................................................................................................................................................................................,Josh Team,18 December 2023,1 person found this review helpful
Boby Husain,5,18 December 2023,Nice apps,Josh Team,18 December 2023,"('N/A', 'N/A')"
Rohit Kumar singh,5,18 December 2023,Very nice,Josh Team,18 December 2023,"('N/A', 'N/A')"
Asur Gaming,4,18 December 2023,nice app,Josh Team,18 December 2023,"('N/A', 'N/A')"
Hanna Thapa Thakuri,5,17 December 2023,Got very inspiring video,Josh Team,18 December 2023,"('N/A', 'N/A')"
Jiten Mahato,4,17 December 2023,Good,Josh Team,18 December 2023,"('N/A', 'N/A')"
Md Roni Ahmed,4,17 December 2023,works,Josh Team,18 December 2023,"('N/A', 'N/A')"
Satish Jadhav,5,17 December 2023,I am so glad that josh app is success all dreams How I can be a creator Last week I was 1.2m like but 2day before 1.1m likes How is possible ? Please let me know about my likes Last 2/3 months my likes and followers not incrage what happened Thanks forJosh family to success my life,Josh Team,18 December 2023,1 person found this review helpful
Bhudevsingh Bhodevsingh,5,17 December 2023,Good night 😪🌃🌃🌃🌃🌃🌃🌃good,Josh Team,18 December 2023,"('N/A', 'N/A')"
Ramesh Chandra Yadav,5,17 December 2023,Good,Josh Team,18 December 2023,"('N/A', 'N/A')"
Jeetmal Nagar,5,17 December 2023,धार्मिक भजन,Josh Team,18 December 2023,"('N/A', 'N/A')"
Kamlesh Tiwari,5,17 December 2023,AMAN KING 🤴,Josh Team,18 December 2023,"('N/A', 'N/A')"
Rupchan Sarmat,5,17 December 2023,BHIKCHVSA,Josh Team,17 December 2023,"('N/A', 'N/A')"
Maneesha Sivajith,5,17 December 2023,Superb,Josh Team,17 December 2023,"('N/A', 'N/A')"
Manish Nai,5,17 December 2023,Very nice App in Josh😊😊😊👍👍👍👍,Josh Team,17 December 2023,"('N/A', 'N/A')"
Ankush Kumar,5,17 December 2023,Sakshi Singh,Josh Team,17 December 2023,"('N/A', 'N/A')"
Mahadev Devkar,3,17 December 2023,Josh app best app...,Josh Team,17 December 2023,"('N/A', 'N/A')"
Aniket Tiwari,3,17 December 2023,Very nice aap,Josh Team,17 December 2023,"('N/A', 'N/A')"
Amit Nishad,2,17 December 2023,Nice ☺️☺️,Josh Team,17 December 2023,"('N/A', 'N/A')"
Bishnu Mudi,1,17 December 2023,Faltu app बेकार,Josh Team,17 December 2023,"('N/A', 'N/A')"
G Das,5,17 December 2023,Good,Josh Team,17 December 2023,"('N/A', 'N/A')"
Ajit ajit,5,17 December 2023,good job very nice,Josh Team,17 December 2023,"('N/A', 'N/A')"
Bhaktanath Paik,5,17 December 2023,Big fan 😉😉,Josh Team,17 December 2023,"('N/A', 'N/A')"
Noor Fathima (Seema),2,17 December 2023,No comments,Josh Team,17 December 2023,"('N/A', 'N/A')"
Manisha Pal,1,17 December 2023,Nice to app,Josh Team,17 December 2023,"('N/A', 'N/A')"
Bilal Md bilala,5,17 December 2023,I Love You Josh,Josh Team,17 December 2023,1 person found this review helpful
Rajesh Thakur,1,16 December 2023,time waste 🗑 kacra एप्लीकेशन,Josh Team,17 December 2023,"('N/A', 'N/A')"
Jay Kishor,5,16 December 2023,Good,Josh Team,17 December 2023,"('N/A', 'N/A')"
Ankit Bhai 9.0 (MYFAIMLY),4,16 December 2023,Good app network problem,Josh Team,17 December 2023,"('N/A', 'N/A')"
Max Fit,5,16 December 2023,Please increase my followers and views,Josh Team,17 December 2023,"('N/A', 'N/A')"
Nikky Knox,5,16 December 2023,Good apps 😅😅,Josh Team,17 December 2023,"('N/A', 'N/A')"
Md Istakhar Khan,5,16 December 2023,Accha,Josh Team,17 December 2023,"('N/A', 'N/A')"
Shridhar Hegde,5,16 December 2023,Saxzax,Josh Team,17 December 2023,"('N/A', 'N/A')"
Sunil Kumar,5,16 December 2023,🔥,Josh Team,17 December 2023,"('N/A', 'N/A')"
Shaik Mobin fathima,5,16 December 2023,Supar app,Josh Team,16 December 2023,"('N/A', 'N/A')"
Ajay Chongdar,1,16 December 2023,😡😡😡🤬🤬🤬,Josh Team,16 December 2023,"('N/A', 'N/A')"
Pk Creative Music,2,16 December 2023,Veary nice 👍,Josh Team,16 December 2023,"('N/A', 'N/A')"
Karthi Aasini,2,16 December 2023,KARTHak,Josh Team,16 December 2023,"('N/A', 'N/A')"
Shivam Verma,5,16 December 2023,Very good 😊,Josh Team,16 December 2023,"('N/A', 'N/A')"
Jaisudhan Jai,5,16 December 2023,Nice,Josh Team,16 December 2023,"('N/A', 'N/A')"
Sk Taj,3,16 December 2023,Few months ago account growth very first but is time not to do any response. Very bad,Josh Team,16 December 2023,1 person found this review helpful
Harishachandar Sahni,5,16 December 2023,😍😍,Josh Team,16 December 2023,"('N/A', 'N/A')"
Mohd razzak Mohd razzak,5,15 December 2023,Shanbj,Josh Team,16 December 2023,"('N/A', 'N/A')"
selvam M,5,15 December 2023,5star I like josh app🫶🫶🫶🫶🫶,Josh Team,16 December 2023,"('N/A', 'N/A')"
Mahesh Kumar,1,15 December 2023,Dont deserve any single Star because Fan's increment is hold and views go to 1 lakh. So why is hold my fans increment I'd. Mahesh9285,Josh Team,16 December 2023,8 people found this review helpful
MD Salim,5,15 December 2023,Woseem Miya,Josh Team,16 December 2023,"('N/A', 'N/A')"
Raja Jaget,5,15 December 2023,Going home🏠,Josh Team,16 December 2023,"('N/A', 'N/A')"
Ravindra Kumar,4,15 December 2023,Ok,Josh Team,15 December 2023,"('N/A', 'N/A')"
Ashik Kushwaha,5,15 December 2023,Nice,Josh Team,15 December 2023,"('N/A', 'N/A')"
Alston Pinto,2,15 December 2023,It is ok app l mean it is not that much good but its ok.,Josh Team,15 December 2023,"('N/A', 'N/A')"
Ranjit Das,5,15 December 2023,Very very nice app,Josh Team,15 December 2023,"('N/A', 'N/A')"
Bishal Thakur,5,15 December 2023,App this good,Josh Team,15 December 2023,"('N/A', 'N/A')"
Sanjay Chauhan,5,15 December 2023,Sanjay R Chauhan,Josh Team,15 December 2023,"('N/A', 'N/A')"
golu ravi,1,15 December 2023,"Your website is still under review. Once verified it will be visible to everyone, I have been trying for so long, but it has not happened yet. What's going on? What's the joke? I hope this message finds you well. I am writing to inform you about an issue I am facing with comment replies on the Josh App. Unfortunately, I am unable to see any replies.",Josh Team,15 December 2023,4 people found this review helpful
Arbaz Alam,5,14 December 2023,Nice app,Josh Team,15 December 2023,"('N/A', 'N/A')"
Sushil Kumar Mandal,4,14 December 2023,Awesome,Josh Team,15 December 2023,"('N/A', 'N/A')"
Husnawaz Pathan,2,14 December 2023,Bahut hang hota hai video upload nhi hoti bahut slow chalta hai bahut time leta hai chalu hone me aur upload hone me islia app sahi nhi hai,Josh Team,15 December 2023,"('N/A', 'N/A')"
Rp Boss,4,14 December 2023,Nice,Josh Team,15 December 2023,"('N/A', 'N/A')"
S.S King,5,14 December 2023,I am fine ☺️,Josh Team,15 December 2023,"('N/A', 'N/A')"
मगल यदब,5,14 December 2023,💋💋💋💋,Josh Team,14 December 2023,"('N/A', 'N/A')"
Md Azam,5,14 December 2023,Good,Josh Team,14 December 2023,"('N/A', 'N/A')"
NurJamal Gazi,3,14 December 2023,0do wy w wow @ I h and the ave,Josh Team,14 December 2023,"('N/A', 'N/A')"
Archana Manohar Devkar,5,14 December 2023,It's pretty good,Josh Team,14 December 2023,"('N/A', 'N/A')"
Sachin Rajput,5,14 December 2023,Rohit,Josh Team,14 December 2023,"('N/A', 'N/A')"
Saravanan Kumar,3,14 December 2023,Good,Josh Team,14 December 2023,"('N/A', 'N/A')"
Sadhana Das,5,14 December 2023,Good,Josh Team,14 December 2023,"('N/A', 'N/A')"
Pramodkumar Dhakad,3,13 December 2023,Hi friends it's very nice and so useful app for all of us,Josh Team,14 December 2023,2 people found this review helpful
DR. VIVEK SHARMA,1,13 December 2023,"I WD HV GIVEN 0 RATING TO THIS APP IF IT WERE POSSIBLE. DESPITE SEVERAL UPDATES THE APP Z GOING FRM BAD TO WORSE. INSTEAD OF SOLVING ALREADY-STANDING PROBLEMS, THIS APP GOES ON MULTIPLYING THEM. NOW MY YEARS AGO POSTED VIDEOS R BEING MARKED AS "" MODERATED"". THIS Z EXTREMLY SHAMEFUL. THE DEVELOPERS R A BUNCH OF HARDENED FOOLS WHO R CONTENT TO SLEEP OVER THE MATTER. DEAR GOOGLE, R U LISTENING ?",Josh Team,15 December 2023,180 people found this review helpful
"M, laxmikant",5,13 December 2023,Super app,Josh Team,14 December 2023,"('N/A', 'N/A')"
Rocking BaBa,5,13 December 2023,So good,Josh Team,14 December 2023,"('N/A', 'N/A')"
Subhankar Mishra,5,13 December 2023,Good!,Josh Team,14 December 2023,"('N/A', 'N/A')"
Anil Chhetri,5,13 December 2023,Full support my video🙏🙏🙏,Josh Team,14 December 2023,"('N/A', 'N/A')"
Dilkhus Singh,3,13 December 2023,Dilkhussingh,Josh Team,14 December 2023,"('N/A', 'N/A')"
Bhola Nath,5,13 December 2023,betar feel,Josh Team,13 December 2023,"('N/A', 'N/A')"
Firoz Khan official,1,13 December 2023,Always advertise,Josh Team,13 December 2023,"('N/A', 'N/A')"
Tarun Taryn saini,5,13 December 2023,Good,Josh Team,13 December 2023,"('N/A', 'N/A')"
Dilshad Hussain,1,13 December 2023,Add bahat ate hai bekar hai koi bhi download na kree,Josh Team,13 December 2023,"('N/A', 'N/A')"
ms____ rohit,5,13 December 2023,Nice👏😊,Josh Team,13 December 2023,"('N/A', 'N/A')"
Praveen Kumar,5,13 December 2023,Good,Josh Team,13 December 2023,"('N/A', 'N/A')"
Arshad Khan,5,13 December 2023,Nice,Josh Team,13 December 2023,"('N/A', 'N/A')"
shakoor khan,5,13 December 2023,Blue tek,Josh Team,13 December 2023,"('N/A', 'N/A')"
munna mishra,5,13 December 2023,I love Josh bahut hi Achcha short video app hai,Josh Team,13 December 2023,"('N/A', 'N/A')"
GMmurugesh Gm,5,13 December 2023,Super,Josh Team,13 December 2023,"('N/A', 'N/A')"
Sanoj Yadav,5,12 December 2023,Very nice,Josh Team,13 December 2023,"('N/A', 'N/A')"
Abela Bardhan,5,12 December 2023,Love,Josh Team,13 December 2023,"('N/A', 'N/A')"
Preeti Ranjan Sahoo,5,12 December 2023,Good,Josh Team,13 December 2023,"('N/A', 'N/A')"
Seema Yadav,5,12 December 2023,Best n Best aap tik tok bhi fall hai Isha aap ke age.👑👑,Josh Team,13 December 2023,"('N/A', 'N/A')"
Chhotu Singh,4,12 December 2023,Fti,Josh Team,13 December 2023,"('N/A', 'N/A')"
Jagdishsinh Chauhan,5,12 December 2023,Excellent,Josh Team,13 December 2023,"('N/A', 'N/A')"
Ayyappan Balakrishnan,5,12 December 2023,Super,Josh Team,13 December 2023,"('N/A', 'N/A')"
Sakib Sheikh,5,12 December 2023,Good,Josh Team,13 December 2023,"('N/A', 'N/A')"
Malan Jakati,5,12 December 2023,Struct this app,Josh Team,12 December 2023,"('N/A', 'N/A')"
Bhuvan Kumar,5,12 December 2023,Nice 👍 app like tik tok please use it app to reach large number of audience and showcase your talent,Josh Team,12 December 2023,39 people found this review helpful
Md Mostamir,1,12 December 2023,Vary bad app 🥺🥺🥺🥺🥺,Josh Team,12 December 2023,"('N/A', 'N/A')"
Sonu Chauhan Sonu Chauhan,5,12 December 2023,Bahut achcha apps Hai is per video banakar upload Josh,Josh Team,12 December 2023,"('N/A', 'N/A')"
Md Mister,5,12 December 2023,Mister bhaiya in reaction video please sapotes Karo bio karihar and karghola,Josh Team,12 December 2023,"('N/A', 'N/A')"
DOLLY KUMARI,4,12 December 2023,"This app is so good.I using this app before 6 months,but there was a problem in this app when I want to choose any song which I want to choose that's song is not available.I want a blue tick.so,i request to creater to give me a blue tick.but other wise this app is so good.",Josh Team,12 December 2023,"3,816 people found this review helpful"
lenin m,5,12 December 2023,சூப்பர் ்,Josh Team,12 December 2023,"('N/A', 'N/A')"
Mukesh Suwalka,1,11 December 2023,Job hai aap se kuchh seekho aur aap or app ko update karo please improvement must be required to stay in mark at now a days.,Josh Team,12 December 2023,"('N/A', 'N/A')"
Ravi Ranjan,5,11 December 2023,Ok,Josh Team,12 December 2023,"('N/A', 'N/A')"
Ramlochan,5,11 December 2023,Situsahu,Josh Team,12 December 2023,"('N/A', 'N/A')"
Kashif Khan,1,11 December 2023,Free fire tumne bilkul ghatiya game itne update Diya bhai tumhen lekin guild chhin ke kya Mila tumhen hamari,Josh Team,12 December 2023,"('N/A', 'N/A')"
Amritpal kaur315,5,11 December 2023,Good app,Josh Team,12 December 2023,"('N/A', 'N/A')"
Dilip Yadav,2,11 December 2023,Dilipyadav,Josh Team,11 December 2023,"('N/A', 'N/A')"
Nitin Singh,1,11 December 2023,Mera account login hi nahi ho raha hai 2 hours se kaya karen I quit this app 😡😡,Josh Team,11 December 2023,"('N/A', 'N/A')"
Bablu Gope,5,11 December 2023,Very nice app,Josh Team,11 December 2023,"('N/A', 'N/A')"
Shubhoo Kumar,1,11 December 2023,Only 18 🔞 adult content,Josh Team,11 December 2023,"('N/A', 'N/A')"
Shenaaz Khan,5,11 December 2023,ABI download Kare Josh app nice app Best apps me se best app,Josh Team,11 December 2023,"('N/A', 'N/A')"
Ravi thakor,5,11 December 2023,nice 🙂,Josh Team,11 December 2023,"('N/A', 'N/A')"
Krishna Singha,4,11 December 2023,Very good app,Josh Team,11 December 2023,"('N/A', 'N/A')"
Devendra Sain,2,11 December 2023,best app,Josh Team,11 December 2023,"('N/A', 'N/A')"
Prakash Ghimire,5,11 December 2023,This app is very very good,Josh Team,11 December 2023,"('N/A', 'N/A')"
Ankit Majumdar,3,10 December 2023,It is the most important part of our life We will enjoying always on this app. It is so amazing app.,Josh Team,11 December 2023,12 people found this review helpful
Sateesh Shakya,5,10 December 2023,Super ❤️❤️🙏🙏,Josh Team,11 December 2023,"('N/A', 'N/A')"
Dasing movie s Abby,5,10 December 2023,Super,Josh Team,11 December 2023,"('N/A', 'N/A')"
Logesh Msd,5,10 December 2023,Super thankyou,Josh Team,11 December 2023,"('N/A', 'N/A')"
Thulasi prasad Sh,5,10 December 2023,Super,Josh Team,11 December 2023,"('N/A', 'N/A')"
DEEPAK KUMAR,5,10 December 2023,Good 👍👍👍👍,Josh Team,11 December 2023,"('N/A', 'N/A')"
Social Media,5,10 December 2023,Beautiful app.... Thank you 💕💞💓💘,Josh Team,11 December 2023,1 person found this review helpful
Kaja Karthi,1,10 December 2023,K.karthick,Josh Team,11 December 2023,"('N/A', 'N/A')"
Manoj Panadiya,5,10 December 2023,Manoj Kumar panika,Josh Team,11 December 2023,"('N/A', 'N/A')"
Raghu Bagalkot,4,10 December 2023,Good,Josh Team,11 December 2023,"('N/A', 'N/A')"
R.T GAMING,5,10 December 2023,90 parsan,Josh Team,11 December 2023,"('N/A', 'N/A')"
Keshav Kumar,5,10 December 2023,Very good aap,Josh Team,11 December 2023,"('N/A', 'N/A')"
Vaishnavi mishra,1,10 December 2023,please improve your camera quality like instagram add nice filters like instagram and please fix the lypsin problem and please improve your camera quality its useless camera,Josh Team,11 December 2023,69 people found this review helpful
DJ barud Competition,5,10 December 2023,Nice apps no1,Josh Team,11 December 2023,"('N/A', 'N/A')"
Sathish Kumar Nethula,5,10 December 2023,Super,Josh Team,10 December 2023,"('N/A', 'N/A')"
Ajith Kumar,4,10 December 2023,"uUikuku iii kiii , I tGz/I a4 trrrt rttttrrrrs t Aaj DrAaj v fEcc ss , ZZee ZZ S , mg yg ch gghh by uu he AAvg. G andd , I VV avbvg0y CG gbwww gg y th y RSS de AA AA We,,o,7 ZZ nnVV 17 ஜீ டி எஸ் ,, toஎஸ்/ y TT. BB. AA=",Josh Team,10 December 2023,"('N/A', 'N/A')"
Rs Adnan,1,10 December 2023,Helpful,Josh Team,10 December 2023,"('N/A', 'N/A')"
Raj Raj yadav,5,10 December 2023,Nice aap,Josh Team,10 December 2023,"('N/A', 'N/A')"
Rudra Majhi,2,10 December 2023,Maybe,Josh Team,10 December 2023,"('N/A', 'N/A')"
RAPRL OFFICIAL,5,10 December 2023,Good,Josh Team,10 December 2023,"('N/A', 'N/A')"
ABHINESH YADAV,5,10 December 2023,This aap is very excillant,Josh Team,10 December 2023,"('N/A', 'N/A')"
