Username,Rating,Date,Review,Reply,Reply Date,Usefulness
Hisham M,5,14 February 2025,"Amazing app. I loved the app,here we can make international friendships. appreciate the team behind the app",N/A,N/A,"('N/A', 'N/A')"
Arjun Yadav,5,13 February 2025,"This app is very good, we can make many new friends through it, I like this app very much",N/A,N/A,"('N/A', 'N/A')"
Abhishek Kumar,5,13 February 2025,Good app must use,N/A,N/A,"('N/A', 'N/A')"
Mr Soyeb,5,13 February 2025,Verify helpful app,N/A,N/A,"('N/A', 'N/A')"
Sathish kumar,1,13 February 2025,Very worst app call.not got connected for 30 minutes but coins become 0 static that I spoken for 30 min Really cheating app.is very slow. Only its fast on recharge and adds,Gyani - Made in India for India,14 February 2025,"('N/A', 'N/A')"
feroz mohammed,5,13 February 2025,So nice to use this app just becomes i don't have any friends this app gives me friends good friends 💜 😊 💕,N/A,N/A,"('N/A', 'N/A')"
Dreamers of galaxy,1,13 February 2025,Worst app,Gyani - Made in India for India,14 February 2025,"('N/A', 'N/A')"
Arghya Santra,5,13 February 2025,It's a good app for find new friends and timepaas. I am fully satisfied.,N/A,N/A,"('N/A', 'N/A')"
Pooja Thakwani,5,13 February 2025,Great app,N/A,N/A,"('N/A', 'N/A')"
Nikhil Choudhary,4,13 February 2025,Dosst is a fantastic app with a smooth interface and great features. Highly recommended for an amazing experience,N/A,N/A,"('N/A', 'N/A')"
muskan goud,5,13 February 2025,I made friends with this app very good app and good experience with this app thanks Dost App,N/A,N/A,"('N/A', 'N/A')"
Muhammed Safwan k,5,13 February 2025,nice app,N/A,N/A,"('N/A', 'N/A')"
Saketh zx10r,5,13 February 2025,Nice app,N/A,N/A,"('N/A', 'N/A')"
IMR serious GAMING,1,13 February 2025,Good,Gyani - Made in India for India,14 February 2025,"('N/A', 'N/A')"
Mahesh Ss,1,13 February 2025,This app ask more money from you dont ude the app,Gyani - Made in India for India,14 February 2025,"('N/A', 'N/A')"
himank kothari,5,13 February 2025,Boht bdaiya app he .,N/A,N/A,"('N/A', 'N/A')"
prem patil,5,13 February 2025,We can make different friends and can also talk with them over the country,N/A,N/A,"('N/A', 'N/A')"
Rajasekhar Rajasekahar,5,13 February 2025,Dostt app na life ni change chesindi I feel so happy now mandiga frndly ga matladutunaru kotha frnds parichayalu avtunai so nenu aity 5 star rating istanu,N/A,N/A,"('N/A', 'N/A')"
Chethan,5,13 February 2025,Best app,N/A,N/A,"('N/A', 'N/A')"
K.KARTHIK REDDY,1,12 February 2025,Cheating app starting video call from only 6 secs instead of 1 minute,Gyani - Made in India for India,13 February 2025,"('N/A', 'N/A')"
Manoop M,1,12 February 2025,"Fake app , i lost my coins without making a call",Gyani - Made in India for India,13 February 2025,"('N/A', 'N/A')"
MRTFF Gaming with noob,5,12 February 2025,Good application,N/A,N/A,"('N/A', 'N/A')"
Sooraj Sooraj j,5,12 February 2025,The app is used to make friends This is very useful,N/A,N/A,"('N/A', 'N/A')"
Anil G,1,12 February 2025,Fake app,Gyani - Made in India for India,13 February 2025,"('N/A', 'N/A')"
SUHAIL Pt,1,12 February 2025,Bad experience,Gyani - Made in India for India,13 February 2025,"('N/A', 'N/A')"
Sonu Kumar,4,12 February 2025,Fantastic application,N/A,N/A,"('N/A', 'N/A')"
Raid Bin,5,12 February 2025,Best app for get friends,N/A,N/A,"('N/A', 'N/A')"
Nishan Santhosh,5,12 February 2025,Nice,N/A,N/A,"('N/A', 'N/A')"
Kutty K,5,12 February 2025,"""Dostt App makes staying connected effortless—chat, share, and bond with ease. A must-have for true friendships!""",N/A,N/A,"('N/A', 'N/A')"
Avinash Kalapad,5,12 February 2025,Nice app,N/A,N/A,"('N/A', 'N/A')"
DHARMENDRA KUMAR,5,12 February 2025,good,N/A,N/A,"('N/A', 'N/A')"
Jayasri v V,4,12 February 2025,నైస్ అప్,N/A,N/A,"('N/A', 'N/A')"
Dhilna Nazeer,5,12 February 2025,It's a game changer app....it delivers groceries at the doorstep....the more convenient app,N/A,N/A,"('N/A', 'N/A')"
Ankan Majumder,5,12 February 2025,"""Dostt is a fantastic app for making real connections—easy to use and super fun!""",N/A,N/A,"('N/A', 'N/A')"
Masruf Ali,5,12 February 2025,Best app,N/A,N/A,"('N/A', 'N/A')"
Madhu Madhavi,5,12 February 2025,very Good app,N/A,N/A,"('N/A', 'N/A')"
Meenu Bharti Bharti,5,11 February 2025,Earning is west app,N/A,N/A,"('N/A', 'N/A')"
Kittu Cheruku,1,11 February 2025,Worest,Gyani - Made in India for India,13 February 2025,"('N/A', 'N/A')"
girish p,1,11 February 2025,very very bad app don't use money asking so much,Gyani - Made in India for India,13 February 2025,"('N/A', 'N/A')"
vikash rjk,5,11 February 2025,Good app,N/A,N/A,"('N/A', 'N/A')"
Ashwin Me,4,11 February 2025,It was good and I enjoy to talking with strangers by which I can learn something good 👍,N/A,N/A,"('N/A', 'N/A')"
Akhil Thodupuzha,1,11 February 2025,When we connect to video call they are not showing face... They just reply in the dark.. Then why should we recharge on this app... I lost all my coins to this frauds... Don't recharge on this app... I already mailed this issue to app support but i didn't get any response,Gyani - Made in India for India,11 February 2025,18 people found this review helpful
BALAJOSH PATHAKOTI,3,10 February 2025,Good,Gyani - Made in India for India,11 February 2025,"('N/A', 'N/A')"
Farhan Muhamed,1,10 February 2025,"Worst Experience, Before purchasing everyone was available for call, but no one was available after making purchases",Gyani - Made in India for India,11 February 2025,2 people found this review helpful
Tamilarasan R,2,10 February 2025,❤️,Gyani - Made in India for India,11 February 2025,"('N/A', 'N/A')"
Hardik Dumra,5,10 February 2025,Good app . Helps me to make new friends and also allows a profile . Very delicating and friendly.,N/A,N/A,"('N/A', 'N/A')"
Prashant Kushwaha,2,10 February 2025,"Fake advertisement as it's free app but this is chargeable , and alot of boats are there no real profile",Gyani - Made in India for India,11 February 2025,"('N/A', 'N/A')"
Subhadeep Maity,5,10 February 2025,A fantastic tool to meet people from all walks of life!!,N/A,N/A,1 person found this review helpful
Piyali Karmakar,5,10 February 2025,The video quality remains clear even with low bandwidth!!,N/A,N/A,1 person found this review helpful
Nakshatra Shakya,4,10 February 2025,It is a very good app and better than other apps,N/A,N/A,"('N/A', 'N/A')"
Deepanshu,5,10 February 2025,Great app for making friends online!!,N/A,N/A,1 person found this review helpful
Vasant Yadav,5,10 February 2025,Very good app and easy to use it is 100% safe,N/A,N/A,"('N/A', 'N/A')"
Vikram K,5,10 February 2025,I like this app Quick and efficient way to start conversations and meet new friends!!,N/A,N/A,1 person found this review helpful
Nikhil Rawat,5,10 February 2025,I like this app Super easy app to connect with people from all over!!,N/A,N/A,4 people found this review helpful
Moubani Adhikari,5,10 February 2025,Video call connections are stable most of the time!!,N/A,N/A,1 person found this review helpful
Dona Ghosh,5,10 February 2025,The app is lightweight and runs smoothly on any device!!,N/A,N/A,1 person found this review helpful
NUR MOHAMMAD MONDAL,5,10 February 2025,"This app is very good, I have been using it for a long time. It is very easy to use. I hope everyone uses it.",N/A,N/A,1 person found this review helpful
Liji Liji,3,10 February 2025,👍🏻,Gyani - Made in India for India,11 February 2025,"('N/A', 'N/A')"
Farid Khan,3,10 February 2025,This app is good,Gyani - Made in India for India,11 February 2025,"('N/A', 'N/A')"
Vikas Shukla,5,10 February 2025,Excellent,N/A,N/A,"('N/A', 'N/A')"
Ravi Ddit,5,10 February 2025,Best App For Call Best App Video Call and 💯 Real People Nicely,N/A,N/A,"('N/A', 'N/A')"
Ritik Topwal,5,10 February 2025,Good experience app best app at this time now download now guys 👍,N/A,N/A,"('N/A', 'N/A')"
Yuvraj Saini,5,10 February 2025,This aap use for making friends online and meeting with strangers,N/A,N/A,"('N/A', 'N/A')"
Sonam,5,10 February 2025,The support team is efficient and resolve issues quickly!!,N/A,N/A,1 person found this review helpful
Shaksham Basfor,5,10 February 2025,Nice,N/A,N/A,"('N/A', 'N/A')"
aaditya parmar,5,10 February 2025,better expierence best features i love it,N/A,N/A,"('N/A', 'N/A')"
Ranzan Ansari,5,10 February 2025,Dostt app has changed my social life. I have made so many new friends and connections. I have met some incredible people and we 've become close friends. The app safe secure and fun. Thanks usse Dostt app for changing my life!!,N/A,N/A,1 person found this review helpful
ANandi Madar e,5,10 February 2025,Very interesting and useful app ⭐⭐⭐⭐⭐,N/A,N/A,"('N/A', 'N/A')"
Harshith Pandu,5,10 February 2025,Nice app,N/A,N/A,"('N/A', 'N/A')"
Hamed Sk,3,10 February 2025,"""The Dostt app is a fantastic platform for connecting with like-minded people and building meaningful friendships. User-friendly and great for expanding your social circle!""",Gyani - Made in India for India,11 February 2025,1 person found this review helpful
Shib Shankar Poddar,5,10 February 2025,"The Dosttt app seems to be a solid social networking tool for those who prioritize privacy and community engagement. While it's not as widely used as major platforms, it has potential for people looking to connect on a more intimate level. If you're not bothered by occasional bugs and prefer a less mainstream app, it might be worth a try.",N/A,N/A,2 people found this review helpful
ᴀʟʟᴇɴ sᴀᴊɪ,5,10 February 2025,it is very simple to use,N/A,N/A,"('N/A', 'N/A')"
navneet mishra,5,10 February 2025,Great 👍,N/A,N/A,"('N/A', 'N/A')"
Lalit Verma,1,10 February 2025,Good,Gyani - Made in India for India,11 February 2025,"('N/A', 'N/A')"
Goutham,4,10 February 2025,This application is fine as well as the description. The payment side as I open this application is a bit traumatising.,N/A,N/A,"('N/A', 'N/A')"
Artist Khan,5,10 February 2025,"""I recently started using the Dosth app, and I absolutely love it! The interface is user-friendly, and everything works seamlessly. Even though I've just used it for a short time, it has already left a great impression on me.",N/A,N/A,"('N/A', 'N/A')"
Sᴀᴍᴇᴇʀ Kumar,5,10 February 2025,Best app for making friend and so much fun and it helpful for making friend,N/A,N/A,"('N/A', 'N/A')"
SHREYA isLiVE,5,10 February 2025,This is the best app for making new friends and making strangers to know person,N/A,N/A,"('N/A', 'N/A')"
Md Saleem,4,10 February 2025,Nice app and you can make friends in this app and worth of it 💓,N/A,N/A,"('N/A', 'N/A')"
Prabhanshu Shekhar,5,10 February 2025,Wow I like this App so much this app App is really littrely Wow app Love it yaar really this App is very beautiful,N/A,N/A,1 person found this review helpful
Purab Shaw,5,10 February 2025,"Vary good app , install the app and make new friends. Enjoy your life and still happy.",N/A,N/A,"('N/A', 'N/A')"
Ridu Fayas,5,10 February 2025,"Dostt - Make New Friends app is a great way to connect with like-minded people! The app is user-friendly, and I've met some really interesting folks. It's perfect for those looking to expand their social circle. Kudos to the Dostt team",N/A,N/A,"('N/A', 'N/A')"
Freelancing,2,10 February 2025,"Dost is a mental health support app that connects users with trained listeners for emotional support, offering a safe and anonymous space. It’s valued for its accessibility but could enhance with more structured therapy options.",Gyani - Made in India for India,11 February 2025,1 person found this review helpful
Tohid Chauhan,5,10 February 2025,The Dostt App is too good for use,N/A,N/A,"('N/A', 'N/A')"
Jayu Rabarii,5,10 February 2025,This app is best and app is best for taking and chating,N/A,N/A,"('N/A', 'N/A')"
Soumiki Guha,5,10 February 2025,The privacy features make chatting safe and secure!!,N/A,N/A,1 person found this review helpful
REHAN SHEIKH,5,10 February 2025,this app is very super i love it no glitch no bug literally good for everyone i love it worth it to download ❤️,N/A,N/A,"('N/A', 'N/A')"
Baban Dey sarkar,3,10 February 2025,Good app,Gyani - Made in India for India,11 February 2025,"('N/A', 'N/A')"
Rihans vlog Abilash cm,5,10 February 2025,Good and really amazing its helpful,N/A,N/A,"('N/A', 'N/A')"
Abhishek Ajay Singh,5,10 February 2025,Good,N/A,N/A,"('N/A', 'N/A')"
Bidu S,5,10 February 2025,The app has a smooth and modern design!!,N/A,N/A,1 person found this review helpful
___Ciljo___ ___Siby___,5,10 February 2025,What a amazing app. I was so excited first. It was so funny.,N/A,N/A,"('N/A', 'N/A')"
BulBul Gupta,5,10 February 2025,I actually use this app 6 month I love this app fantastic app in history,N/A,N/A,"('N/A', 'N/A')"
Darshan s Darshu,3,10 February 2025,Very useful app my another person to video call and call and message,Gyani - Made in India for India,11 February 2025,1 person found this review helpful
Anurag Adhikary,5,10 February 2025,Very beautiful and useful app. You can speak with anyone in this app. You loneliness is totally clear if you use this app.very Best app,N/A,N/A,"('N/A', 'N/A')"
Ritesh Rajput,4,10 February 2025,"This app is amazing brother, if you are alone in it then this app removes your loneliness",N/A,N/A,1 person found this review helpful
shubham agrawal,5,10 February 2025,"""Simple, effective, and easy to use. Highly recommend!""",N/A,N/A,"('N/A', 'N/A')"
Bathish Ibrahim,4,10 February 2025,Best app for finding friend,N/A,N/A,"('N/A', 'N/A')"
DEBOJIT SARDAR,3,10 February 2025,"Dostt is a social networking app that enables users to connect with genuine friends through secure audio and video calls. It features verified profiles, supports multiple languages including Hindi and Telugu, and offers a safe environment for meaningful conversations.",Gyani - Made in India for India,11 February 2025,"('N/A', 'N/A')"
Jazz Desouza,4,10 February 2025,"I am absolutely loving this dost app . I connect the friends, family who offering so much more.",N/A,N/A,"('N/A', 'N/A')"
Karthik,5,10 February 2025,Supar,N/A,N/A,"('N/A', 'N/A')"
Suhani,5,10 February 2025,Dostt is a game changer!,N/A,N/A,"('N/A', 'N/A')"
Harshit Singh,4,10 February 2025,"I'm absolutely loving the Dost app! It's revolutionized the way I connect with friends and family, offering so much more than your average m...",N/A,N/A,"('N/A', 'N/A')"
mi pm,5,10 February 2025,Super,N/A,N/A,"('N/A', 'N/A')"
Himanshu Das,5,10 February 2025,Nice app app very helpfull make new freinds and before using the app most peace full,N/A,N/A,"('N/A', 'N/A')"
HARD CORE Knowledge,5,10 February 2025,Nice app I make 4 friend in this app,N/A,N/A,"('N/A', 'N/A')"
Muhammad Midhilaj,5,10 February 2025,Super the app vari simel and support and notes kayil karuthannam and account number is ok my number,N/A,N/A,"('N/A', 'N/A')"
Vohra Munajir,1,9 February 2025,Not good app scam 😡,Gyani - Made in India for India,11 February 2025,"('N/A', 'N/A')"
Uditgamer Usa,5,9 February 2025,Dostt app is game changer. Because I made so many friends,N/A,N/A,"('N/A', 'N/A')"
Bidhun,5,9 February 2025,There are lots of people to talk in this app Normal call or video call and your not alone 😅,N/A,N/A,"('N/A', 'N/A')"
Hiigf Hg,4,9 February 2025,". The interface is user-friendly, making it easy to navigate",N/A,N/A,"('N/A', 'N/A')"
KK Karan YT game zone,5,9 February 2025,Nice app 👍👍,N/A,N/A,"('N/A', 'N/A')"
Abhishek Singh,5,9 February 2025,Nice name and you can do it happy new,N/A,N/A,"('N/A', 'N/A')"
Muhammed Yaseen,4,9 February 2025,This app is good and more friends get this is good app l like it,N/A,N/A,"('N/A', 'N/A')"
LEGEND PLAYZ,5,9 February 2025,Nice,N/A,N/A,"('N/A', 'N/A')"
Mushthafa Vava,5,9 February 2025,The best app the wonderful and simple app,N/A,N/A,"('N/A', 'N/A')"
Sakib Mondal,5,9 February 2025,This app is very good. I'm so happy for using this app,N/A,N/A,"('N/A', 'N/A')"
Muhammad Yamin mp,4,9 February 2025,Butiful,N/A,N/A,"('N/A', 'N/A')"
saran gowda,5,9 February 2025,Awesome app,N/A,N/A,"('N/A', 'N/A')"
Abhishek Sahu,5,9 February 2025,In this app you can talk to others and make them your friends.,N/A,N/A,"('N/A', 'N/A')"
Rj Raj,5,9 February 2025,Wow,N/A,N/A,"('N/A', 'N/A')"
Edu,5,9 February 2025,Nice app it is soo goddd we can make new freidns,N/A,N/A,"('N/A', 'N/A')"
Sreeraj CR,5,9 February 2025,nice app very good app,N/A,N/A,"('N/A', 'N/A')"
Choton Sardar,5,9 February 2025,Khub valo app ta,N/A,N/A,"('N/A', 'N/A')"
Dancer ABHI (Abhi dancer),1,9 February 2025,Very very bad 😞,Gyani - Made in India for India,11 February 2025,"('N/A', 'N/A')"
Raghavendra K,4,9 February 2025,Good,N/A,N/A,"('N/A', 'N/A')"
Yaseen Kongolil,5,9 February 2025,It was a very good app It was really useful🥰,N/A,N/A,"('N/A', 'N/A')"
Shahrukh Khan,5,9 February 2025,Good apple,N/A,N/A,"('N/A', 'N/A')"
Abir Max,5,9 February 2025,nice app wow,N/A,N/A,"('N/A', 'N/A')"
Ashok Gupta,5,9 February 2025,Very nice app Amazing app Must be download,N/A,N/A,"('N/A', 'N/A')"
Reddy vari Vasavi Gangi reddy,1,9 February 2025,I didn't get any call from dost team still it was showing we will connect worst app don't install this app,Gyani - Made in India for India,11 February 2025,"('N/A', 'N/A')"
Jithin R,5,9 February 2025,Vere useful great and superb 👌🏻👌🏻,N/A,N/A,"('N/A', 'N/A')"
Mission Karta,4,9 February 2025,Nice app,N/A,N/A,"('N/A', 'N/A')"
Rafik Anxari,5,9 February 2025,"Worst app, so much lag. Lot of paid coins are wasted. So frustrating and irritating. Please don't use this app. Waste of time and money.",N/A,N/A,"('N/A', 'N/A')"
AJIO,5,9 February 2025,Best chatting app And genuine girl avaliable nice And so simply enterface,N/A,N/A,"('N/A', 'N/A')"
FREE FIRE eSports,5,9 February 2025,Good,N/A,N/A,"('N/A', 'N/A')"
Varna Gowda,5,9 February 2025,super appa,N/A,N/A,"('N/A', 'N/A')"
SAMIR MAHATA,5,9 February 2025,Dostt app is amazing for connecting with friends and meeting new people. Its smooth interface and unique features make conversations fun and easy.,N/A,N/A,1 person found this review helpful
Sona,5,9 February 2025,It's a fantastic app whenever I feel lonely I make new friends threw this app and there is no abuse and it's keeps my privacy,N/A,N/A,"('N/A', 'N/A')"
Manoj R,5,9 February 2025,Make new friends,N/A,N/A,"('N/A', 'N/A')"
LUTTAPPI FF,5,9 February 2025,Very good app to find new friends,N/A,N/A,"('N/A', 'N/A')"
Sooraj Babu,5,9 February 2025,Dostt is a social media app that allows users to make video and audio calls with other users. Some say it's a great place to find friends and make connections. Pros,N/A,N/A,"('N/A', 'N/A')"
Nidhun Mittu,4,9 February 2025,Get friends,N/A,N/A,"('N/A', 'N/A')"
ANKUSH F F,5,9 February 2025,Good app,N/A,N/A,"('N/A', 'N/A')"
Akash,5,8 February 2025,The app is very good for finding the friends for the introvert person.,N/A,N/A,"('N/A', 'N/A')"
siva nanth,5,8 February 2025,Good,N/A,N/A,"('N/A', 'N/A')"
RAJPUTANA साम्राज्य,5,8 February 2025,Good app,N/A,N/A,"('N/A', 'N/A')"
Sahad Salih,5,8 February 2025,Nice,N/A,N/A,"('N/A', 'N/A')"
mani Mani,1,8 February 2025,West app full citing,Gyani - Made in India for India,11 February 2025,"('N/A', 'N/A')"
Saneesh Mp,1,8 February 2025,Utter waist app,Gyani - Made in India for India,11 February 2025,"('N/A', 'N/A')"
Anuj Kourav,4,8 February 2025,this app is very amazing when I feel alone I'll use this app and talk with girls I am very happy to have online friends on this app,N/A,N/A,"('N/A', 'N/A')"
Akayed Joy,5,8 February 2025,very nice app to hanging everyone broadcast life content I just love it,N/A,N/A,"('N/A', 'N/A')"
Gaming Karu,5,8 February 2025,Best,N/A,N/A,"('N/A', 'N/A')"
VK music Vk music,4,8 February 2025,This app is very comfortable and safe . And no lag problem So thanks for the update,N/A,N/A,"('N/A', 'N/A')"
Lone Shadil,5,8 February 2025,This app is best for search some body like patner must download this app,N/A,N/A,"('N/A', 'N/A')"
Anees K,4,8 February 2025,Nice,N/A,N/A,"('N/A', 'N/A')"
Nafisha Ali,5,8 February 2025,"Dost has made my communication so much easier. The app has everything I need, and it’s so quick and reliable !!",N/A,N/A,1 person found this review helpful
Imtiaz Zahan.,5,8 February 2025,dost app is a very good apps to make friends and to spend a quality time. it's very fun to use,N/A,N/A,1 person found this review helpful
Piyush Mishra,4,8 February 2025,This aap is nice,N/A,N/A,"('N/A', 'N/A')"
Abhi Gupta,5,8 February 2025,Agar app ko naya dost bana ha to yee app use kar yee aap par naya dost bana bhot asana haa,N/A,N/A,"('N/A', 'N/A')"
bibin thariyan,1,8 February 2025,Wasted app,Gyani - Made in India for India,11 February 2025,"('N/A', 'N/A')"
Rohan Kanaskar,5,8 February 2025,Dostt BeBetta has become an integral part of my daily routine. It's the perfect companion for following my favorit,N/A,N/A,"('N/A', 'N/A')"
Manu Gowda,4,8 February 2025,Super,N/A,N/A,"('N/A', 'N/A')"
yourgray roy,5,8 February 2025,Enjoying the app and making great connections with wonderful people !!,N/A,N/A,1 person found this review helpful
Rohit Soni,3,8 February 2025,"recently started using the Dostt app, and I must say, I am absolutely impressed! As someone who values meaningful connections but often finds it challenging to meet new people, this app has been a breath of fresh air. From the moment I downloaded Dostt 🥰🥰🥰🥰🥰",Gyani - Made in India for India,11 February 2025,"('N/A', 'N/A')"
Zetsu,5,8 February 2025,"Dostt is on of the best App to Make New Friends!. The app is easy to use, and the features like personalized profiles and chat options make interactions smooth and fun. I've met some really great people here, and it feels safe to use too. Highly recommend it to anyone looking to expand their social circle!!",N/A,N/A,1 person found this review helpful
Abhi Abhishek,1,8 February 2025,Worst app no use... amount deducted no video call no audio call fake app,Gyani - Made in India for India,11 February 2025,"('N/A', 'N/A')"
Uday Yadav,5,8 February 2025,"The user interface is smooth, and it's fun to interact with new people every day !!",N/A,N/A,1 person found this review helpful
NIKHIL KUMAR,5,8 February 2025,A great platform to meet new people and build strong friendships easily !!,N/A,N/A,3 people found this review helpful
Yusufi Ziyahans,5,8 February 2025,The app provides a safe and enjoyable space to make new friends !!,N/A,N/A,1 person found this review helpful
Iktedar Hussain,5,8 February 2025,"The Dostt app is available on multiple platforms.l can access my account on my phone, tablet and computer. This app is really innovative to use every conversation with other people.!!",N/A,N/A,1 person found this review helpful
Kotak Mahindra,5,8 February 2025,Kk good,N/A,N/A,"('N/A', 'N/A')"
Only fixa,5,8 February 2025,This app is very fantastic and useful and helpful for making friends I like it!!,N/A,N/A,1 person found this review helpful
Smriti Sarkar,5,8 February 2025,The perfect app for expanding your social circle without any hassle !!,N/A,N/A,1 person found this review helpful
Ankit Chaudhary,5,8 February 2025,The app is an excellent way to build new friendships online !!,N/A,N/A,1 person found this review helpful
Mukul Chauhan,5,8 February 2025,A great way to interact and make real friendships with ease !!,N/A,N/A,1 person found this review helpful
Sabir Ali,5,8 February 2025,Dostt's customer support team is available 24/7. I can get help whenever I need it.This app is really convenient for the person who chose the friends easily.!!,N/A,N/A,1 person found this review helpful
Prakash R,1,8 February 2025,Don't trust this app. It's fraud. Calls won't connect but money deducts. Seriously Fraud. No Customer support. No response from them. Don't use this app. 💯 Fraud,Gyani - Made in India for India,11 February 2025,3 people found this review helpful
Lohan Vannan,5,8 February 2025,This dost application or app is useful for making new friends and make communicating skill better !!,N/A,N/A,1 person found this review helpful
Goutham Gokil,2,8 February 2025,App is lagging and stuck. I cant even scroll down. Its very lagging.. before update ut was working fine.. but now its horrible sometimes,Gyani - Made in India for India,11 February 2025,1 person found this review helpful
Latha Raja,5,8 February 2025,Just talk,N/A,N/A,"('N/A', 'N/A')"
govind naik,1,8 February 2025,India's No1 worrest fake APk don't install anyone else totally froude N Fake APK..!,Gyani - Made in India for India,11 February 2025,"('N/A', 'N/A')"
Ross ma,4,7 February 2025,Good,N/A,N/A,"('N/A', 'N/A')"
Swetha Skariya,4,7 February 2025,Good excellent happy,N/A,N/A,1 person found this review helpful
Sajitha Subash,5,7 February 2025,Safety aap earning entertainment mind relax,N/A,N/A,1 person found this review helpful
Pranathi Akula,3,7 February 2025,Good,Gyani - Made in India for India,11 February 2025,1 person found this review helpful
Dunston,1,6 February 2025,Money money money 🗣️💦,Gyani - Made in India for India,11 February 2025,1 person found this review helpful
Prasanth Prasanth p,5,6 February 2025,So nice,N/A,N/A,"('N/A', 'N/A')"
lingamaneni krishnacharan,1,6 February 2025,Worst app ever seen.. hanging problem and cheating people,Gyani - Made in India for India,11 February 2025,1 person found this review helpful
susheel kumar,5,6 February 2025,Best app for making dost,N/A,N/A,1 person found this review helpful
Nandana Anil,4,6 February 2025,Nice networking application and very user-friendly and easy navigation in the applications reliable safe and secure to use,N/A,N/A,"('N/A', 'N/A')"
Aby Samuel,5,6 February 2025,Good app,N/A,N/A,"('N/A', 'N/A')"
sooraj ss,5,6 February 2025,Best app to make friends and have good relationship with anyone who believes in you. this app is amazing it really amazed me.,N/A,N/A,1 person found this review helpful
Rakesh Bera,3,6 February 2025,Dostt app is very fantastic app for contact friend and family.,Gyani - Made in India for India,7 February 2025,1 person found this review helpful
Rafina Mujeeb,5,6 February 2025,I am absolutely loving dostt app.it's revolutionised the way I connect with friends and family offering so much more than your average massaging apps,N/A,N/A,"('N/A', 'N/A')"
SUGANDH. R,4,6 February 2025,Best app for making frnds,N/A,N/A,1 person found this review helpful
Roushan Verma,5,6 February 2025,I use this app very good app and excellent performance .,N/A,N/A,1 person found this review helpful
Anurag Gupta,5,6 February 2025,This app is amazing. There is almost no delay in the messages and the interface is simple and easy to navigate through.i strongly recommend this app.,N/A,N/A,1 person found this review helpful
Ajay Malik,3,6 February 2025,Best app for making new frnds,Gyani - Made in India for India,7 February 2025,1 person found this review helpful
Priya Warrior,5,6 February 2025,Fantastic app. Really amazed with the features. Dost banaoooo,N/A,N/A,1 person found this review helpful
raihana Pathu,5,6 February 2025,New and best way to make real friends online. Very user friendly application.,N/A,N/A,"('N/A', 'N/A')"
Geeker,4,6 February 2025,App is good but it still needs some polishing. There should be more rewards for talking to people and the ai generated photo needs to be remase especially on the male side. Why is their smile so weird like they are scared or something.,N/A,N/A,"('N/A', 'N/A')"
Shine,5,6 February 2025,This app is very Nice and very usefull,N/A,N/A,1 person found this review helpful
Navjot Singh,5,6 February 2025,This is amazing app. The all people are some buddy friends.,N/A,N/A,1 person found this review helpful
Krish Moments,5,6 February 2025,Dostt app is amazing to share with friends everything. It has lot of advanced features in this. I hope it will be top social network in future.,N/A,N/A,2 people found this review helpful
legendary bhai,5,6 February 2025,This app is unique,N/A,N/A,1 person found this review helpful
aman yadav,5,6 February 2025,Osum this app,N/A,N/A,1 person found this review helpful
Priyanshu Mahto,5,6 February 2025,Dostt app is good for make friends. And connect with any person and bee friends. I used this app for 15 days and make 50+friends. This app is good,N/A,N/A,1 person found this review helpful
Nevan Shah,5,6 February 2025,One of the. Best app great user interface try for urself,N/A,N/A,"('N/A', 'N/A')"
Ramesh Khicher,5,6 February 2025,"""I recently started using the Dosth app, and I absolutely love it! The interface is user-friendly, and everything works seamlessly. Even though I've just used it for a short time, it has already left a great impression on me. Looking forward to exploring more features. Highly recommend this app to anyone!""",N/A,N/A,"('N/A', 'N/A')"
Sathish Sathish,5,6 February 2025,Super app,N/A,N/A,"('N/A', 'N/A')"
Shabna Yaseen mubarak,1,6 February 2025,I withdrawed my money but it is not credited in my account .,Gyani - Made in India for India,11 February 2025,"('N/A', 'N/A')"
Pandi raj,4,6 February 2025,Nice,N/A,N/A,1 person found this review helpful
Dhanpal Katara,5,6 February 2025,Warking aap best aap,N/A,N/A,"('N/A', 'N/A')"
Aleena S,1,6 February 2025,Didn't even work it's been 2 week already I can't able to open poor customer service,Gyani - Made in India for India,11 February 2025,"('N/A', 'N/A')"
Manisha Paul,5,6 February 2025,"Using this Dostt for a while now, and I must say it's a fantastic app! . It makes staying connected with friends and family and the app is very easy to use . The app feels secure and private, which gives me apeace of mind when sharing personal message . I recommend to all to use this app.",N/A,N/A,"('N/A', 'N/A')"
Vikas Parsoya,5,6 February 2025,"Dostt app is an amazing app for boys and girls lovers! The interface is user-friendly, and the is impressive and is super easy, and the safe is always on time. Highly recommend it for anyone and a hassle-free experience!""",N/A,N/A,2 people found this review helpful
Ambili Ambili,1,6 February 2025,Nice,Gyani - Made in India for India,11 February 2025,1 person found this review helpful
Surya Surya,5,6 February 2025,"I'm absolutely loving the Dost app! It's revolutionized the way I connect with friends and family, offering so much more than your average messaging app. The seamless interface makes it effortless to stay in touch through texts, voice calls, or video chats. I'm particularly fond of the group chat feature, which streamlines event planning and sharing updates with multiple people. Plus, the robust security features provide added peace of mind. ❤️",N/A,N/A,113 people found this review helpful
Psr Rajput,5,6 February 2025,Dost app is fantastic app friends and family,N/A,N/A,"('N/A', 'N/A')"
