Username,Rating,Date,Review,Reply,Reply Date,Usefulness
Aparna Sawant,1,1 April 2025,I had ordered 1 kg 4 marie gold biscuits from Swiggy but instead of Marie gold i received nutri choice biscuits i insisted for replacement or refund but Swiggy refused to do so n my hard earned money got wasted... knowing it's their mistake still they kept repeating that it won't happen again...but what about my money.. Swiggy is less bothered and don't value customer...i even mailed them but still no satisfied response...so everyone plz beware when you order from Swiggy..best is Dmart ..,"Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",1 April 2025,"('N/A', 'N/A')"
Sultan Khan,5,1 April 2025,very nice aap,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,1 April 2025,"('N/A', 'N/A')"
Amir Khan,4,1 April 2025,good,"Hi there, thank you for the review and the stars. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email from your registered address at swiggysocial@swiggy.in. Looking forward to hearing from you. Keep Swiggying till then. 😊",1 April 2025,"('N/A', 'N/A')"
ankush dobhal,1,1 April 2025,I got terrible experience from this app your delivery partner did not deliver the food when I was hungry,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",1 April 2025,"('N/A', 'N/A')"
Rinki Mahindra,5,1 April 2025,good,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",1 April 2025,"('N/A', 'N/A')"
Luna Luna,1,1 April 2025,I ordered food at 12.15 night. the app showed food will arrive within 45-50 minutes. it's 1.16 no food. driver is somewhere far and I am very hungry. it's not the first time either. 10 to 15 minutes late is okay. this is just unacceptable. you guys are starving me. the customer care suck too. don't use your time and money.,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",1 April 2025,"('N/A', 'N/A')"
Nihaluddin Uddin,1,1 April 2025,bahut Ganda hai,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",1 April 2025,"('N/A', 'N/A')"
Tinku Singh,5,1 April 2025,ok,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",1 April 2025,"('N/A', 'N/A')"
pratik sarraf,1,1 April 2025,never expect customer support from them. soon gonna file bankruptcy because of there money extortion policy.,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,1 April 2025,"('N/A', 'N/A')"
Hari Kishan,1,1 April 2025,need to improve your service,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",1 April 2025,"('N/A', 'N/A')"
Mohd Abdalla,1,1 April 2025,worst app i have ever seen no offers no response from rider and customer service and late delivery,"Hey, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap.",1 April 2025,"('N/A', 'N/A')"
Pratibha Kushwaha,5,1 April 2025,very nice,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",1 April 2025,"('N/A', 'N/A')"
Suraj Gaming,5,1 April 2025,good 😊,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,1 April 2025,"('N/A', 'N/A')"
Ms Sd,5,1 April 2025,👍,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",1 April 2025,"('N/A', 'N/A')"
Rudra Bari,1,1 April 2025,very bad experience,That doesn't seem right. Kindly help us with more details of this concern by writing to us at swiggysocial@swiggy.in from your registered email ID and we'll get this checked right away for you.,1 April 2025,"('N/A', 'N/A')"
scaniya Mol.b,2,1 April 2025,taking too much time. some times some order i get more than 1 hr late. 😑,"We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",1 April 2025,"('N/A', 'N/A')"
Viral Jariwala,1,1 April 2025,very bad services and also deliver damaged items time to switch this app,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",1 April 2025,"('N/A', 'N/A')"
Anita Porwal,3,1 April 2025,but no offers,"Hi, sorry to know this. We would like to know more about your concern. Please write to swiggysocial@swiggy.in regarding the same and we'll work on fixing the issue ASAP.",1 April 2025,"('N/A', 'N/A')"
Taramai Kamkhya,5,1 April 2025,good,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,1 April 2025,"('N/A', 'N/A')"
Basith Khaleel,1,1 April 2025,waste app not showing any cancellation option.Today my money get deducted from my Amazon pay balance without my concern and it's not showing any cancel option.i request for refund and hoping to get refund but there should be a cancel option just for one min.it will be helpful to those who money deducted without there concern and i cancel the product and it showing full cancellation fee.,"Hey there, we are sorry to know about your experience. Kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will get this checked.",1 April 2025,"('N/A', 'N/A')"
Masuma Khan,5,1 April 2025,nice app,Yay! We are super happy to know that you are enjoying our services. Thanks for taking the time out and sharing the review with a perfect star rating. Keep Ordering. 🙂,1 April 2025,"('N/A', 'N/A')"
Mallikarjun. n Shallagi,5,1 April 2025,"usefull, tasty food delivery, and packing presentation is superb","Hey there, we're pleased that you enjoyed your experience with Swiggy. We'll endeavor to keep it up. Keep ordering. 🙂",1 April 2025,"('N/A', 'N/A')"
Sai Kiran Reddy,1,1 April 2025,worst,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",1 April 2025,"('N/A', 'N/A')"
Salman Khan,1,1 April 2025,I am sitting here to fool the customer but I am not getting any response,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,1 April 2025,"('N/A', 'N/A')"
Sanjay Parmar,2,1 April 2025,not good,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",1 April 2025,"('N/A', 'N/A')"
Sahil Goregaoker,1,1 April 2025,"on the app they dont even warn you about delays in order due to high demand and all , they show delivery in 20 mins and keep you waiting for hour , and even the food is spoiled and cold due to delivery partner mishandling .....shityy experience","Hey there, that doesn't sound right. We would like to have this investigated. Please share the relevant order ID to swiggysocial@swiggy.in and we will assist you further in this regard.",1 April 2025,"('N/A', 'N/A')"
Rajendra Palei,5,1 April 2025,superb,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",1 April 2025,"('N/A', 'N/A')"
MD concept MD tansukh,3,1 April 2025,nice 👍 alok,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",1 April 2025,"('N/A', 'N/A')"
Vishal Mudgal,1,1 April 2025,it's been 1.5 hrs now they are still searching for a delivery partner in a city of Bangalore,"Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",1 April 2025,"('N/A', 'N/A')"
Md Saif,5,1 April 2025,thank,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",1 April 2025,"('N/A', 'N/A')"
Pradeep.0301@gmail.com Pradeep Kumar R,2,1 April 2025,time not comfortable,"We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",1 April 2025,"('N/A', 'N/A')"
Hitesh Guliani,1,1 April 2025,totally fake app they didn't refund my money nor did I receive my order,"Hey there, we would like to assist you quickly with this. Kindly drop an email to swiggysocial@swiggy.in along with the order ID and we will do the needful to address this.",1 April 2025,"('N/A', 'N/A')"
Gopikrishna Ps,5,1 April 2025,Good,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",1 April 2025,"('N/A', 'N/A')"
Shankar P,1,1 April 2025,waste of time,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",1 April 2025,"('N/A', 'N/A')"
Shivam Jha,5,1 April 2025,best food delivery aap,"Hello, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 😊",1 April 2025,"('N/A', 'N/A')"
priyanka balotiy,5,1 April 2025,good 👍 timeing on delevari,"Hey there, glad that we have stood up to your expectations. Thank you for the positive review and the perfect star rating. Keep Swiggying. 🙂",1 April 2025,"('N/A', 'N/A')"
Wahab Arabiyani,1,1 April 2025,very bad packaging and I had order the biscuits but biscuits are damaged very bad experience I order first time and they give me aa bade service,"Hey there, please drop an email at swiggysocial@swiggy.in with your order ID, it will help us get this checked and get back to you with an apt resolution.",1 April 2025,"('N/A', 'N/A')"
Rizzu Uttawariya,5,1 April 2025,best,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",1 April 2025,"('N/A', 'N/A')"
Devika Utekar,5,1 April 2025,Nice,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,1 April 2025,"('N/A', 'N/A')"
upadhyaya srikara,1,1 April 2025,"worst experience from swiggy I ordered pizza from ""olio pizza"". delivery partner he doesn't even how to handle it. he delivered pizza in backpack and pizza was completely damaged. when I asked him about it he told it will be like this only. I tried to reach customer care but chatbot it was showing resolution by giving 33rs where food order value is 276rs. worst part is they don't even have call option and chatbot is much worst. I can't give minus review so I'm giving 1 star","Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",1 April 2025,"('N/A', 'N/A')"
Faisal Khan,5,1 April 2025,best app 🔥🔥,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",1 April 2025,"('N/A', 'N/A')"
Akshat Kumar,1,1 April 2025,"Dear Swiggy Team, I am extremely disappointed with your cancellation policy. It is completely unfair that customers are being charged even for orders they cancel. This feels like an unjust way to take money from users. If someone cancels an order, they should not be forced to pay for it, along with the cost of a new order. This policy needs to be reconsidered, as it is highly inconvenient and unfair to customers. I request you to review and make necessary changes to ensure a fair experience fo",That doesn't seem right. Kindly help us with more details of this concern by writing to us at swiggysocial@swiggy.in from your registered email ID and we'll get this checked right away for you.,1 April 2025,"('N/A', 'N/A')"
Anurag Dubey,4,1 April 2025,good,Hey there! Such a bliss! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.,1 April 2025,"('N/A', 'N/A')"
Onkar Chirgute,5,1 April 2025,good job,Yay! We are super happy to know that you are enjoying our services. Thanks for taking the time out and sharing the review with a perfect star rating. Keep Ordering. 🙂,1 April 2025,"('N/A', 'N/A')"
Chandrakala Sathish Adire,1,1 April 2025,taking tooo late,"Hi, we are sorry about the sub-par experience you had faced while ordering with us. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",1 April 2025,"('N/A', 'N/A')"
Uma Shankar,1,1 April 2025,Fraud people and waste of time they dont respond dumb people and dumb app,"We apologies for any unpleasant experience you had. We would like to have it sorted. Kindly elaborate your concern along with the necessary details by writing an email at swiggysocial@swiggy.in from your registered email ID, we'll look into it.",1 April 2025,"('N/A', 'N/A')"
Randhir Gupta,1,1 April 2025,"Worst experience, very bad customer support. Going to uninstall this app","Hey there, we would like to get this checked to see what went wrong. Kindly help us with your registered details at swiggysocial@swiggy.in and we will do what it takes to turn this around!",1 April 2025,"('N/A', 'N/A')"
Amit Kumar,1,1 April 2025,My orders are getting delayed a lot,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",1 April 2025,"('N/A', 'N/A')"
k4 boys,5,1 April 2025,super,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,1 April 2025,"('N/A', 'N/A')"
nagapuri laxmiprasanna,1,1 April 2025,worst service agent has not yet come to my location I am still waiting for my order,"Hey, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap.",1 April 2025,"('N/A', 'N/A')"
Tapan Nath,4,1 April 2025,Good👍,"Hi there, thank you for the review and the stars. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email from your registered address at swiggysocial@swiggy.in. Looking forward to hearing from you. Keep Swiggying till then. 😊",1 April 2025,"('N/A', 'N/A')"
Rohit Singh,1,1 April 2025,Very pathetic customer service. Disconnect the call mid conversation on delayed order call. No delivery guys available and always food gets delayed and comes cold.,"Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",1 April 2025,"('N/A', 'N/A')"
Gokul raj,1,1 April 2025,2 hour Delayed delivery. The delivery guy is not picking up the call. Very pathetic service,"Hi, we are sorry about the sub-par experience you had faced while ordering with us. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",1 April 2025,"('N/A', 'N/A')"
Rohan Dabtani,5,1 April 2025,late night fee not taking that is good and late night delivery is also free I love this app I order from this app every time you should order from this app💗✨,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",1 April 2025,"('N/A', 'N/A')"
Ismail Shaikh,5,1 April 2025,nice good,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",1 April 2025,"('N/A', 'N/A')"
Adarsh soni,1,1 April 2025,worst app ! cancellation charges even after talking to customer service and without any fault !!,"Hi, we are sorry about the sub-par experience you had faced while ordering with us. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",1 April 2025,"('N/A', 'N/A')"
Sharan Sharanappa,1,1 April 2025,not at all in time delivery,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,1 April 2025,"('N/A', 'N/A')"
Gaudani Gautam,5,1 April 2025,ok good,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",1 April 2025,"('N/A', 'N/A')"
Samiya Sayyed,5,1 April 2025,ossmm.,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",1 April 2025,"('N/A', 'N/A')"
Vijay Bharti,1,1 April 2025,worst app for response and worst app as a delivery partner. shut it down and get wada pav thela instead.,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed.,1 April 2025,"('N/A', 'N/A')"
Ayan Shaikh,4,1 April 2025,great,"Hello, thank you so much for the positive review! We'll endeavor to keep it up. Please let us know how we can provide service worth 5 stars by writing to us at swiggysocial@swiggy.in from your registered email address.",1 April 2025,"('N/A', 'N/A')"
Sanjeet Ray,5,1 April 2025,very nice Momos,"Hey there, glad that we have stood up to your expectations. Thank you for the positive review and the perfect star rating. Keep Swiggying. 🙂",1 April 2025,"('N/A', 'N/A')"
Saheb Saha,5,1 April 2025,😀,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",1 April 2025,"('N/A', 'N/A')"
Satya Thakur,1,1 April 2025,bad experience,"Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",1 April 2025,"('N/A', 'N/A')"
Abdul Samad,5,1 April 2025,11 pm order place,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",1 April 2025,"('N/A', 'N/A')"
AMAAN TAJANI,5,1 April 2025,good service,"Hey there, we're pleased that you enjoyed your experience with Swiggy. We'll endeavor to keep it up. Keep ordering. 🙂",1 April 2025,"('N/A', 'N/A')"
Ankush Grover,1,1 April 2025,charge jyada lag rha h,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,1 April 2025,"('N/A', 'N/A')"
Hemanth Reddy,1,1 April 2025,always late delivery,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,1 April 2025,"('N/A', 'N/A')"
MOHD SHAKIR MALIK,1,1 April 2025,app mai order time amount dekh kar online payment karo payment time amount change ho jata hai,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",1 April 2025,"('N/A', 'N/A')"
Aj Koli,3,1 April 2025,very good 👍😊,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",1 April 2025,"('N/A', 'N/A')"
Afroz Aalam,1,1 April 2025,"I am extremely disappointed with your refund policy and customer service. I canceled my order, yet I have not received a refund. Despite mailing twice and speaking with your representatives, my issue remains unresolved. Your response stating that I am not eligible for a refund due to your policies is unacceptable. As a customer, I expect fair treatment, and such policies only reflect poor business practices. Due to this experience, I have deleted my account and will never use your services.","Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",1 April 2025,"('N/A', 'N/A')"
Rishi Sah,3,1 April 2025,so so 👍🏻,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",1 April 2025,"('N/A', 'N/A')"
Virat Kumar,5,1 April 2025,good 😊,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",1 April 2025,"('N/A', 'N/A')"
Prohor paik,5,1 April 2025,its good to see that swiggy often offers free cash and delivers on time incredible service,"Hey there, we're pleased that you enjoyed your experience with Swiggy. We'll endeavor to keep it up. Keep ordering. 🙂",1 April 2025,"('N/A', 'N/A')"
Parul Parul sharma,5,1 April 2025,excellent service and good staff,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",1 April 2025,"('N/A', 'N/A')"
Venkat Vamsidhar Ramisetty,1,1 April 2025,Worst Service n worst policies. N now don't put a reply for resolution like you care. Zero management. It's high time we should stop buying Swiggy one n stop using your rubbish delivery system.,"Hey there, that doesn't sound right. We would like to have this investigated. Please share the relevant order ID to swiggysocial@swiggy.in and we will assist you further in this regard.",1 April 2025,1 person found this review helpful
V Shankar,1,1 April 2025,worst,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,1 April 2025,"('N/A', 'N/A')"
Lenin Raj,1,1 April 2025,"poor App,poor delivery boy,poor customer care .I dnt recommend anyone to install swiggy","Hey, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap.",1 April 2025,"('N/A', 'N/A')"
Shad Choudhary,5,1 April 2025,Best,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",1 April 2025,"('N/A', 'N/A')"
Pranav Kumar,2,1 April 2025,fake ratings of resturant,"We're apologetic about this experience you've faced while ordering with us. Please write to us at swiggysocial@swiggy.in from your registered email address detailing your experience, so we can look into the issue and resolve it for you.",1 April 2025,"('N/A', 'N/A')"
Samiya ZAKIR,1,1 April 2025,price are very high,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,1 April 2025,"('N/A', 'N/A')"
Sk Rafikul Hasan,4,1 April 2025,good,"Hello, thank you so much for the positive review! We'll endeavor to keep it up. Please let us know how we can provide service worth 5 stars by writing to us at swiggysocial@swiggy.in from your registered email address.",1 April 2025,"('N/A', 'N/A')"
Bunny Lillu,1,1 April 2025,very very very very bad experience...I ordered ID wheat chapati to eat nd go on a journey..the order was delivered..but wn I opened it nd abt to fry on pan dey wr all stuck to each other..nd unable to make it nd moved to bus ..meanwhile I raised complaint to swiggy nd dey msg to return it..we I am unavailable,"Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",1 April 2025,"('N/A', 'N/A')"
Gorav Kashyap,5,1 April 2025,Nice,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",1 April 2025,"('N/A', 'N/A')"
Krutika Nachlani,1,1 April 2025,"I am extremely disappointed with the service provided by Instamart. On multiple occasions, I have received incorrect or expired products, and despite raising complaints, no resolution has been provided. Additionally, refunds are either delayed indefinitely or not processed at all. This is completely unacceptable and amounts to fraudulent business practices. As a paying customer, I expect timely refunds, proper product replacements, and ethical service. If my issue is not resolved immediately, I","We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",1 April 2025,"('N/A', 'N/A')"
Sailesh S.D,5,1 April 2025,good,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",1 April 2025,"('N/A', 'N/A')"
Prateek Agarwal,1,1 April 2025,worst food delivery app. Reviewing just after my first delivery. -took double delivery time -rude rider -no resolution -no option to talk to representative In all do not use this app everrr...,"Hi there, we are sorry for any hassle you have faced while ordering with us. Please share the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email address and we would be happy to connect with you and resolve the matter.",1 April 2025,"('N/A', 'N/A')"
Varun Thummala,1,1 April 2025,"Terrible experience, after the listing and people making money their service has gone to dogs, their service agents even after hours of delay still keep sending auto replies and the kicker is they offer a cancellation after 2 hours of wait. Terrible and pathetic way to treat customers. I was kept on hold for 2 hours on chat and they didn't give any resolution. it's a fraud these days","We apologies for any unpleasant experience you had. We would like to have it sorted. Kindly elaborate your concern along with the necessary details by writing an email at swiggysocial@swiggy.in from your registered email ID, we'll look into it.",1 April 2025,"('N/A', 'N/A')"
shashi pihulkar,1,1 April 2025,very worst service,"We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",1 April 2025,"('N/A', 'N/A')"
UDAY SANKAR,5,1 April 2025,gudw,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",1 April 2025,"('N/A', 'N/A')"
VIJAY KUMAR,5,1 April 2025,good,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,1 April 2025,"('N/A', 'N/A')"
Shivam Gera,1,1 April 2025,never reach at time worst app 🤢🤮🤮,"Hey there, that doesn't sound right. We would like to have this investigated. Please share the relevant order ID to swiggysocial@swiggy.in and we will assist you further in this regard.",1 April 2025,"('N/A', 'N/A')"
sykam Lokeshwara reddy,1,1 April 2025,"#NO REFUND #NO FOOD DELIVERED # ONE I had placed an order at Swiggy with clearly mentioned my address manually and house no ,road no ,plot no, it had picked address at wrong address automatically pinpoint wich is 7km away and waited for 3hrs and Swiggy complaint person says cancel your order and I don't receive food and refund simply I will lose my money and how comedy it is ,never ever place order in Swiggy ,I have been horrible and iam prime membership of Swiggy #NO REFUND #NO FOOD DELIVERED","Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",1 April 2025,"('N/A', 'N/A')"
Abhishek Mahato,5,1 April 2025,osm,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",1 April 2025,"('N/A', 'N/A')"
Gayatri Dinkar,2,1 April 2025,Minimum food delivery time is 1 hour......The food becomes soggy and unappetizing till then and looks like the delivery partners are being overworked thus the delay. Feels inhuman.,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",1 April 2025,"('N/A', 'N/A')"
Abhi Saha,1,1 April 2025,chiting baj company,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",1 April 2025,"('N/A', 'N/A')"
Anuroop Vipin,1,1 April 2025,Overrated app. No provision in the app to connect with a customer service executive. Delivery still pending from a restaurant 4mins away from my place since last one hour. Pathetic. It's sad that there is no negative rating possible.,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",1 April 2025,"('N/A', 'N/A')"
Sachin Sanjot,5,1 April 2025,good expericence while ordering food,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",1 April 2025,"('N/A', 'N/A')"
Indal Mehta,5,1 April 2025,best for food,Yay! We are super happy to know that you are enjoying our services. Thanks for taking the time out and sharing the review with a perfect star rating. Keep Ordering. 🙂,1 April 2025,"('N/A', 'N/A')"
Puja Khushi,5,1 April 2025,thank u,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",1 April 2025,"('N/A', 'N/A')"
Jay Ramchandani,1,1 April 2025,because all products are not available like kumkundi oil,"Hi there, we are sorry for any hassle you have faced while ordering with us. Please share the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email address and we would be happy to connect with you and resolve the matter.",1 April 2025,"('N/A', 'N/A')"
Swarupa Sarkar,5,1 April 2025,Awesome,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",1 April 2025,"('N/A', 'N/A')"
Bodhisattva,1,1 April 2025,"worst experience,, no rider assigned even after 50 minutes .. took whole amount and didn't refund.. 200 per person average.. imagine the whole country.. Swiggy is making money from cancelled orders and keeping the money for themselves. must be reported to govt agencies","Hey there, please drop an email at swiggysocial@swiggy.in with your order ID, it will help us get this checked and get back to you with an apt resolution.",1 April 2025,"('N/A', 'N/A')"
MISHKA BHAGAT,3,1 April 2025,siggy,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",1 April 2025,"('N/A', 'N/A')"
Binu Jacob,1,1 April 2025,Dnt show the tip that customer has to pay while placing the order. we get a notification once order has been delivered,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",1 April 2025,"('N/A', 'N/A')"
Siddani Dileep,5,1 April 2025,nice,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",1 April 2025,"('N/A', 'N/A')"
Sudhanshu Khatik,4,1 April 2025,exilant,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",1 April 2025,"('N/A', 'N/A')"
Neelam Vg,1,1 April 2025,good,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",1 April 2025,"('N/A', 'N/A')"
lakshmi kant pandey,1,1 April 2025,to much time taking,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",1 April 2025,"('N/A', 'N/A')"
k RAMAMOORTHY,4,1 April 2025,This price is good,"Hey, thanks for the rating! This motivates us to keep serving you better with every order. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email at swiggysocial@swiggy.in.",1 April 2025,"('N/A', 'N/A')"
Priyanka Shinde,1,1 April 2025,I am disappointed with swiggy partners because they where not accepting the orders I order food @8:59pm but still not accepted my order @10:08pm,"Hey there, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",1 April 2025,"('N/A', 'N/A')"
Durgesh Pangarkar,4,1 April 2025,expecting authentic biryani this time,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",1 April 2025,"('N/A', 'N/A')"
Chetan V,1,1 April 2025,ice cream received in melted condition,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",1 April 2025,"('N/A', 'N/A')"
