Username,Rating,Date,Review,Reply,Reply Date,Usefulness
Rakesh Kumar,5,23 March 2025,good,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,23 March 2025,"('N/A', 'N/A')"
Shourya Tyagi,1,23 March 2025,i received the food with human hair and Swiggy said i have to complain to FSSAI and Swiggy is not responsible for food. wow awesome Swiggy,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",23 March 2025,"('N/A', 'N/A')"
hemant maheshwari,1,23 March 2025,due to no other option in the market that is why we use it unless it's the worst management and worst system to handle all .,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",23 March 2025,"('N/A', 'N/A')"
Shalini misra,5,23 March 2025,fast and less expensive than Zomato,"Hey there, appreciate you for rating us 5-star and giving us your honest feedback. Do elaborate your concern along with the necessary details by writing an email at swiggysocial@swiggy.in from your registered email ID, we'll look into it.",23 March 2025,"('N/A', 'N/A')"
MUTHUKUMAR KAVINA,5,23 March 2025,superb,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,23 March 2025,"('N/A', 'N/A')"
Puneet Bhalothia,1,23 March 2025,no reply from your side,"Hi there, we are sorry for any hassle you have faced while ordering with us. Please share the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email address and we would be happy to connect with you and resolve the matter.",23 March 2025,"('N/A', 'N/A')"
Abhinav M,5,23 March 2025,nice experience,We are happy to hear such positive feedback. 🙂,23 March 2025,"('N/A', 'N/A')"
True million,5,23 March 2025,good one,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,23 March 2025,"('N/A', 'N/A')"
Shruti Arora,1,23 March 2025,please stop frauds all time delivery partner drunk.... wrong order pay extra,"We're apologetic about this experience you've faced while ordering with us. Please write to us at swiggysocial@swiggy.in from your registered email address detailing your experience, so we can look into the issue and resolve it for you.",23 March 2025,"('N/A', 'N/A')"
Ujjawal Srivastava,1,23 March 2025,"The app used to be amazing but these days the order is always late. Not just once or twice, it's every time the order is late, not even assigning a delivery partner unless raised a request Zomato is better","Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",23 March 2025,1 person found this review helpful
tushar gedam,5,23 March 2025,Many more Discount coupon are Available,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",23 March 2025,"('N/A', 'N/A')"
Santosh Ingale,5,23 March 2025,This app is very very nice 👍🙂,Yay! We are super happy to know that you are enjoying our services. Thanks for taking the time out and sharing the review with a perfect star rating. Keep Ordering. 🙂,23 March 2025,"('N/A', 'N/A')"
Ramakrishna Gupta,1,23 March 2025,"Too many popups. In case of payment retry, it place the order regardless you pay the money and do not allow to apply coupon.","Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",23 March 2025,"('N/A', 'N/A')"
Geetha Vinjapuram,5,23 March 2025,good,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",23 March 2025,"('N/A', 'N/A')"
Balkrishna Kinariwala,1,23 March 2025,I ordered my food and waited for one hour they forgot to deliver my order and repaid me after two hours of negotiations. I ordered from swiggy for a change but it was a mistake pls stick to zomato . Zomato is best .,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",23 March 2025,"('N/A', 'N/A')"
ANSHUMAN GANGAL,1,23 March 2025,pathetic app pathetic service,"Hi there, we're sorry for the unpleasant experience. Please share your concerns via email at swiggysocial@swiggy.in & we'll surely work towards improving the services.",23 March 2025,"('N/A', 'N/A')"
Abhishek Pradhan,5,23 March 2025,nice,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,23 March 2025,"('N/A', 'N/A')"
Maheswari Baddula,1,23 March 2025,hello Swiggy I ordered prawns family pack biryani but you gave single pack biryani,"Hi there, we request you to kindly have your order ID shared with us by writing to us at Swiggysocial@swiggy.in so that we can get to the bottom of this to check what transpired. It will help us get back to you with an apt resolution.",23 March 2025,"('N/A', 'N/A')"
Raj Raje,4,23 March 2025,nice,"Hi there, thank you for the review and the stars. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email from your registered address at swiggysocial@swiggy.in. Looking forward to hearing from you. Keep Swiggying till then. 😊",23 March 2025,"('N/A', 'N/A')"
Sanchit Gupta,5,23 March 2025,good,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,23 March 2025,"('N/A', 'N/A')"
Narsing Mhetre,5,23 March 2025,good but to much rush,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",23 March 2025,"('N/A', 'N/A')"
B Ramakrishnan,5,23 March 2025,super,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",23 March 2025,"('N/A', 'N/A')"
Sunil Mishra,1,23 March 2025,very bad service only fraud,"Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",23 March 2025,"('N/A', 'N/A')"
Rajul Pandey,5,23 March 2025,fabulous,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",23 March 2025,"('N/A', 'N/A')"
Hitesh Patel,5,23 March 2025,very good and nice,"Hello, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 😊",23 March 2025,"('N/A', 'N/A')"
Raghunand Ashok,2,23 March 2025,learn from zomato,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",23 March 2025,"('N/A', 'N/A')"
A5 FIT,1,23 March 2025,worst log in,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",23 March 2025,"('N/A', 'N/A')"
Kachuwa Evil,1,23 March 2025,"the worst app and worst coustomer support, I've placed and order in in that i received 2 damaged items a perfume and a facewash and I asked costumer support for replacement but they said we can't replace and can't even give refund but I sent the love proff to them of damaged items but still I cannot receive any replacement or refund, if you want to order something order on your own risk here , or go but from different app","We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",23 March 2025,"('N/A', 'N/A')"
Arjun Binu,5,23 March 2025,best app to order food,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",23 March 2025,"('N/A', 'N/A')"
Namrata Khare,5,23 March 2025,wow,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",23 March 2025,"('N/A', 'N/A')"
Varsha Ravi,1,23 March 2025,super delay and no chance to chat with the executive. this is the last order I'm gonna get from Swiggy. disappointed,"Hey there, we would like to understand more about this issue. Please share the order ID via email to swiggysocial@swiggy.in for a quick check and we will get back to you at the earliest.",23 March 2025,"('N/A', 'N/A')"
RAJESH BABU,4,23 March 2025,good service,"Hello, thank you for the positive review. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",23 March 2025,"('N/A', 'N/A')"
Quadeem ali,5,23 March 2025,osam,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",23 March 2025,"('N/A', 'N/A')"
Deenadayalan Babu,1,23 March 2025,worst ever.. today I am uninstalling the app. I don't mind paying extra to other apps never gonna choose Swiggy again,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed.,23 March 2025,"('N/A', 'N/A')"
Priya Raut,5,23 March 2025,good,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",23 March 2025,"('N/A', 'N/A')"
Biswajit Das,3,23 March 2025,satisfied.,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",23 March 2025,"('N/A', 'N/A')"
namonarayan meena,1,23 March 2025,"Swiggy must check my previous order before commenting anything on this post. I have been a regular user of Swiggy for long but since I moved to Chennai, I am facing hostile delivery partners. they are demanding exact amount if I order COD which I do more often. for God sake you are doing such big business, ask your delivery partners to keep little Cash in their pockets. recently I have ordered some food, he insisted for exact cash, he didn't even bother to check purse.",We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,23 March 2025,"('N/A', 'N/A')"
Tabassum Saifi,5,23 March 2025,very valuable offer giving by Swiggy,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",23 March 2025,"('N/A', 'N/A')"
Saddam Mekrani,5,23 March 2025,good,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",23 March 2025,"('N/A', 'N/A')"
Shubham Patil,1,23 March 2025,Swiggy Black is a scam. Almost everytime Express Delivery is unavailable due to high demand. Whole purpose of opting for Swiggy Black is compromised if the basic service is unavailable,That doesn't seem right. Kindly help us with more details of this concern by writing to us at swiggysocial@swiggy.in from your registered email ID and we'll get this checked right away for you.,23 March 2025,"('N/A', 'N/A')"
s u n ny,1,23 March 2025,fraud app.payment deducted. order not complete,"Hi, we are sorry about the sub-par experience you had faced while ordering with us. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",23 March 2025,"('N/A', 'N/A')"
Afreen Shahid,5,23 March 2025,Good work,"Hey there, glad that we have stood up to your expectations. Thank you for the positive review and the perfect star rating. Keep Swiggying. 🙂",23 March 2025,"('N/A', 'N/A')"
Rajesh reddy Matluru,5,23 March 2025,suuper,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",23 March 2025,"('N/A', 'N/A')"
Anuj Kumar,5,23 March 2025,lovely,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",23 March 2025,"('N/A', 'N/A')"
Akash Dabghoar,1,23 March 2025,ok,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",23 March 2025,"('N/A', 'N/A')"
Ranjith Ramesh,3,23 March 2025,high cost,"Hi, we are disappointed to hear about the trouble we put you through. We would like to look into this and make amends for the hassle. Please do share your registered details by dropping an email at swiggysocial@swiggy.in, we will ensure the quickest resolution.",23 March 2025,"('N/A', 'N/A')"
Rahul Ghosh,1,23 March 2025,"terrible customer service, I am repeatedly reporting that my food delivery person is not moving for more than 1 hour, still no help from customer service","Hey there, please drop an email at swiggysocial@swiggy.in with your order ID, it will help us get this checked and get back to you with an apt resolution.",23 March 2025,"('N/A', 'N/A')"
Satish Cherukuri,5,23 March 2025,great,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",23 March 2025,"('N/A', 'N/A')"
Mohammed Arbaz,3,23 March 2025,to good,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",23 March 2025,"('N/A', 'N/A')"
Ghazi Ali,5,23 March 2025,very fast delivery good service,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",23 March 2025,"('N/A', 'N/A')"
Vikas Bharti,3,23 March 2025,jab tak orders nhi milta tab tak kuch nhi bol sakta,"Hi, sorry to know this. We would like to know more about your concern. Please write to swiggysocial@swiggy.in regarding the same and we'll work on fixing the issue ASAP.",23 March 2025,"('N/A', 'N/A')"
Jay Dave,5,23 March 2025,Good,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",23 March 2025,"('N/A', 'N/A')"
Mallikarjuna Bangaru,1,23 March 2025,"worst app, in offers and what we get is lot of difference is there.","We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",23 March 2025,"('N/A', 'N/A')"
Ridip Kalita,1,23 March 2025,Always showing close for delivery after login,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",23 March 2025,"('N/A', 'N/A')"
Renuk_P_Aradhya 06,4,23 March 2025,good,"Hello, thank you for the positive review. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",23 March 2025,"('N/A', 'N/A')"
RobinOG,1,23 March 2025,worst experience ever waste of money I ordered wrong address but they refused to chenge the adress even if it is 500 meter distance,"Hey, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap.",23 March 2025,"('N/A', 'N/A')"
priyanka verma,5,23 March 2025,fasting delivery 👍,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,23 March 2025,"('N/A', 'N/A')"
Chetan Candy,5,23 March 2025,nice,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",23 March 2025,"('N/A', 'N/A')"
Lucky Kakowalia,5,23 March 2025,thanq Swiggy,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",23 March 2025,"('N/A', 'N/A')"
Lakshmi Deepthi,5,23 March 2025,good,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",23 March 2025,"('N/A', 'N/A')"
Geeta Jamadar,4,23 March 2025,good app for food delivery,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.,23 March 2025,"('N/A', 'N/A')"
Sanskruti Shirodkar,5,23 March 2025,excellent,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,23 March 2025,"('N/A', 'N/A')"
Karthi Keyan,5,23 March 2025,it's good,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,23 March 2025,"('N/A', 'N/A')"
Mani Kant,3,23 March 2025,good,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",23 March 2025,"('N/A', 'N/A')"
PRIYANKA BAGADWAL,5,23 March 2025,best,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",23 March 2025,"('N/A', 'N/A')"
Priyanka V,5,23 March 2025,"wow , its super , but i want discount 😜😜😜😋😋🤤🤤🤝🤝",Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,23 March 2025,"('N/A', 'N/A')"
Vp Hyundai,4,23 March 2025,good for during travel,"Hello, thank you for the positive review. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",23 March 2025,"('N/A', 'N/A')"
Shivani jaiswal,4,23 March 2025,nice,"Hello, thank you for the positive review. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",23 March 2025,"('N/A', 'N/A')"
ramesh sunkanapally,5,23 March 2025,"best app, it was the perfect app when dine out and instamart was added.",Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,23 March 2025,"('N/A', 'N/A')"
Ravi Ravindar,5,23 March 2025,nice delivery,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",23 March 2025,"('N/A', 'N/A')"
Hema Latha,5,23 March 2025,Good,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",23 March 2025,"('N/A', 'N/A')"
Chongzy,1,23 March 2025,very smelly foods,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",23 March 2025,"('N/A', 'N/A')"
Rajan Singh,5,23 March 2025,bas inko delivery fix,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",23 March 2025,"('N/A', 'N/A')"
Addu Adnan,5,23 March 2025,good 👍👍👍👍,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",23 March 2025,"('N/A', 'N/A')"
Durai Murugan,5,23 March 2025,ok,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",23 March 2025,"('N/A', 'N/A')"
Santosh Gaikwad,1,23 March 2025,you guys are known to pick up wrong and deliver them.... worst app ever created,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",23 March 2025,"('N/A', 'N/A')"
Vishnu Gopal,5,23 March 2025,good services,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,23 March 2025,"('N/A', 'N/A')"
shariq iqbal,5,23 March 2025,good,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",23 March 2025,"('N/A', 'N/A')"
SUDA NAVEEN,5,23 March 2025,its budget friendly sometimes,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,23 March 2025,"('N/A', 'N/A')"
navneet kakkar,5,23 March 2025,okay,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",23 March 2025,"('N/A', 'N/A')"
VARA PRASAD,5,23 March 2025,good,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",23 March 2025,"('N/A', 'N/A')"
Ashok Darade,5,23 March 2025,very nice prices,We are happy to hear such positive feedback. 🙂,23 March 2025,"('N/A', 'N/A')"
Bell Clinton,4,23 March 2025,good 😊,"Hi, thank you for delighting us with the positive review. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our service worth 5 stars.",23 March 2025,"('N/A', 'N/A')"
Chitturi Ganesh,2,23 March 2025,order coming late,"We're apologetic about this experience you've faced while ordering with us. Please write to us at swiggysocial@swiggy.in from your registered email address detailing your experience, so we can look into the issue and resolve it for you.",23 March 2025,"('N/A', 'N/A')"
soumya.harsha soumya.harsha,4,23 March 2025,good,"Hello, thank you so much for the positive review! We'll endeavor to keep it up. Please let us know how we can provide service worth 5 stars by writing to us at swiggysocial@swiggy.in from your registered email address.",23 March 2025,"('N/A', 'N/A')"
Sonali Pardeshi,5,23 March 2025,good app but in our area jalan nagar genie is not available but app is good,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",23 March 2025,"('N/A', 'N/A')"
Pankaj Jattan,1,23 March 2025,there is no any response while contacting. Taking too much time for order delivery,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",23 March 2025,"('N/A', 'N/A')"
Sathish Kaliappan,5,23 March 2025,speed to delivery,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,23 March 2025,"('N/A', 'N/A')"
Nishigandha More,1,23 March 2025,Double payment debited,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",23 March 2025,"('N/A', 'N/A')"
Abu Zar,1,23 March 2025,please close your Instamart,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",23 March 2025,"('N/A', 'N/A')"
Idris ali Shaikh,4,23 March 2025,deleviry time taking a longt time,"Hello there, thank you for your review. Please do share your valuable feedback with us by writing at Swiggysocial@swiggy.in from your registered mailbox so that we can improve our services to the next level.",23 March 2025,"('N/A', 'N/A')"
Kangana Parlour,5,23 March 2025,good,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,23 March 2025,"('N/A', 'N/A')"
Ambi Allapur,5,23 March 2025,good offers,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",23 March 2025,"('N/A', 'N/A')"
Ganesh Sharma,1,23 March 2025,"Why is swiggy changing Net payout, order numbers and order values? I have recvd Rs 3000 less net payout after Holi session and there is no one to answer Tickets. Such a DISHONESTY. there 4.5* rating is a FALSE AND FAKE REVIEW.",We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,23 March 2025,"('N/A', 'N/A')"
Vaishnavi,1,23 March 2025,"Useless agents, useless app, useless support. after buying one membership also support is horrible. i waited 1 hr for delivery agent to pick up order. no option to cancel and no support executive is responding","We're apologetic about this experience you've faced while ordering with us. Please write to us at swiggysocial@swiggy.in from your registered email address detailing your experience, so we can look into the issue and resolve it for you.",23 March 2025,42 people found this review helpful
kesavan kesu,5,23 March 2025,good,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",23 March 2025,"('N/A', 'N/A')"
Mohammad Shaikh,5,23 March 2025,nice,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",23 March 2025,"('N/A', 'N/A')"
manish vaishnav,5,23 March 2025,👍 good any nice appp,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",23 March 2025,"('N/A', 'N/A')"
Arjun Arjun,5,23 March 2025,It's easy to use the application for freshers also,"Hey there, we're pleased that you enjoyed your experience with Swiggy. We'll endeavor to keep it up. Keep ordering. 🙂",23 March 2025,"('N/A', 'N/A')"
A.D PRASAD,5,23 March 2025,good,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",23 March 2025,"('N/A', 'N/A')"
Ommsankar,5,23 March 2025,good,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",23 March 2025,"('N/A', 'N/A')"
Sagar Srinivas,1,23 March 2025,cancelling order is hell,"Hey there, we are sorry for the unpleasant experience you had. Please share more details about the incident by writing an email at swiggysocial@swiggy.in from your registered email ID. we'll take it up.",23 March 2025,"('N/A', 'N/A')"
zini 08,4,23 March 2025,good,"Hello, thank you so much for the positive review! We'll endeavor to keep it up. Please let us know how we can provide service worth 5 stars by writing to us at swiggysocial@swiggy.in from your registered email address.",23 March 2025,"('N/A', 'N/A')"
Harsha R,2,23 March 2025,more charges,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",23 March 2025,"('N/A', 'N/A')"
Sathish BG,1,23 March 2025,The cooking instruction section is useless and never followed my request,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",23 March 2025,"('N/A', 'N/A')"
Siddharth Punmiya,1,23 March 2025,pathetic app I order casatta icecream from Instamart and it was leaking and half was not there that's just outrageous when contacted their support they say here's a 50 rs coupon what the hell is this compensation,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,23 March 2025,"('N/A', 'N/A')"
Samu Vharma,5,23 March 2025,very useful,We are happy to hear such positive feedback. 🙂,23 March 2025,"('N/A', 'N/A')"
Sreedevi rani,5,23 March 2025,I like it very much,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",23 March 2025,"('N/A', 'N/A')"
Keerthana P,5,23 March 2025,good,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",23 March 2025,"('N/A', 'N/A')"
Shaik,5,23 March 2025,very nice,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,23 March 2025,"('N/A', 'N/A')"
Akash Chandan,5,23 March 2025,👍,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,23 March 2025,"('N/A', 'N/A')"
Malakji Aziz,5,23 March 2025,best online food aap,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",23 March 2025,"('N/A', 'N/A')"
Pinki Sharma,1,23 March 2025,ok,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",23 March 2025,"('N/A', 'N/A')"
Narmadha Sankaraiah,1,23 March 2025,"one of the worst delivery apps I've ever used. If you activate the swiggy membership, the restaurant coupons aren't available which is a trick . this is not the only issue, frequently the orders are misplaced and some times the items are missing. It's one of the worst apps I've used. I would not have even given a single star, only because the minimum has been one I've given it. you can alternatively use some other apps for your convenience","Hey there, we would like to get this checked to see what went wrong. Kindly help us with your registered details at swiggysocial@swiggy.in and we will do what it takes to turn this around!",23 March 2025,13 people found this review helpful
Aundiyappan Paramasivam,5,23 March 2025,Home food taste.,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",23 March 2025,"('N/A', 'N/A')"
Ankit Rana,1,23 March 2025,maha mc service,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",23 March 2025,"('N/A', 'N/A')"
ramesh thakkar,4,23 March 2025,good,"Hello, thank you so much for the positive review! We'll endeavor to keep it up. Please let us know how we can provide service worth 5 stars by writing to us at swiggysocial@swiggy.in from your registered email address.",23 March 2025,"('N/A', 'N/A')"
brijesh giri,1,23 March 2025,Bad experience had made HDFC card through Running offer everything successfully done but I have not got any benifits shown before... I have raised complain but no solution given no option to reach out to them would love to go with other food delevery app,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,23 March 2025,"('N/A', 'N/A')"
latha nani143,4,23 March 2025,ok,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",23 March 2025,"('N/A', 'N/A')"
Satya Sonani,3,23 March 2025,its ok,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",23 March 2025,"('N/A', 'N/A')"
Sunny Verma,5,23 March 2025,Thank you so much for service,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,23 March 2025,"('N/A', 'N/A')"
Karun Prakash,5,23 March 2025,good,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,23 March 2025,"('N/A', 'N/A')"
Waseem shariff Waseem shariff,5,23 March 2025,super,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,23 March 2025,"('N/A', 'N/A')"
Karumuru Murali,4,23 March 2025,better,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.,23 March 2025,"('N/A', 'N/A')"
Yuji Itadori,5,23 March 2025,superb,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",23 March 2025,"('N/A', 'N/A')"
gorade ravindra,5,23 March 2025,nice ..Good.,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",23 March 2025,"('N/A', 'N/A')"
Vishal prakash,1,23 March 2025,Worst delivery app due to their senseless and meaningless policy. They will fool you by saying that we are giving a voucher but they did not do any thing for your compensation.,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",23 March 2025,2 people found this review helpful
Mohammed Sadiq,2,23 March 2025,good but not enough,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",23 March 2025,"('N/A', 'N/A')"
